A,Coef.(Intercept),Coef.DiagnosisFactorBipolar,Coef.DiagnosisFactorDepression,Coef.DiagnosisFactorSchizophrenia,t.(Intercept),t.DiagnosisFactorBipolar,t.DiagnosisFactorDepression,t.DiagnosisFactorSchizophrenia,p.value.(Intercept),p.value.DiagnosisFactorBipolar,p.value.DiagnosisFactorDepression,p.value.DiagnosisFactorSchizophrenia,p.value.adj.(Intercept),p.value.adj.DiagnosisFactorBipolar,p.value.adj.DiagnosisFactorDepression,p.value.adj.DiagnosisFactorSchizophrenia,F,F.p.value
2.705412674,2.671486644,0.041536801,0.07744133,0.029810928,48.88564555,0.49439158,0.921745065,0.37170337,1.97E-44,0.62315811,0.361012799,0.711657615,2.06E-44,0.999931612,0.999572313,0.999980583,2042.625319,1.77E-55
2.908741539,2.950569135,-0.005729321,-0.085060194,-0.084053471,66.05813203,-0.083432129,-1.238672604,-1.282238482,5.58E-51,0.933835413,0.221152437,0.205571952,6.70E-51,0.999931612,0.999572313,0.999980583,3534.732541,1.66E-61
6.153379978,6.148738159,0.009347723,-0.000971509,0.010765585,161.4532148,0.159652672,-0.016592702,0.192615397,1.28E-70,0.873786946,0.986826458,0.848027142,9.53E-70,0.999931612,0.999572313,0.999980583,21755.4434,1.52E-81
3.54723073,3.579686731,-0.070836487,0.045309294,-0.103230844,61.48004783,-0.79132677,0.506158043,-1.208067813,2.06E-49,0.432427778,0.614932449,0.232607741,2.36E-49,0.999931612,0.999572313,0.999980583,3093.776441,4.87E-60
3.531634546,3.538924803,0.00937847,-0.037866764,-0.003933972,82.39183818,0.142021642,-0.573430404,-0.062407503,8.14E-56,0.887623927,0.568879948,0.950482899,1.25E-55,0.999931612,0.999572313,0.999980583,5633.858424,1.22E-66
3.002696066,3.020289867,-0.012051475,-0.048240413,-0.016652251,62.51411592,-0.162248002,-0.649456625,-0.234852445,8.92E-50,0.871753353,0.518965266,0.815266093,1.03E-49,0.999931612,0.999572313,0.999980583,3218.957202,1.78E-60
4.14026644,4.157833468,0.013217842,-0.008150855,-0.071852942,54.67831219,0.113062405,-0.069720555,-0.643850779,7.35E-47,0.910426114,0.944689451,0.522564727,7.93E-47,0.999931612,0.999572313,0.999980583,2470.579805,1.45E-57
3.427390997,3.426859019,-0.118302967,-0.018470139,0.11777716,35.28566021,-0.792332215,-0.123703457,0.826334236,1.96E-37,0.431846764,0.902037587,0.412473729,1.97E-37,0.999931612,0.999572313,0.999980583,1038.484313,4.49E-48
4.816462678,4.808870991,0.022289484,0.016396998,-0.003535917,110.1626463,0.332124506,0.244323503,-0.055193247,3.38E-62,0.741159953,0.807963114,0.956200724,8.45E-62,0.999931612,0.999572313,0.999980583,10145.17997,4.00E-73
10.10514043,10.21030321,-0.221850834,-0.014775185,-0.204250193,121.1693638,-1.712477688,-0.11405039,-1.651616923,2.71E-64,0.092899082,0.90964682,0.104773567,8.43E-64,0.999931612,0.999572313,0.999980583,11985.52845,5.79E-75
9.768770211,9.773610317,-0.057863976,-0.024095005,0.050734115,145.5641467,-0.560553848,-0.233418938,0.514863556,2.47E-68,0.577562484,0.816372906,0.608878473,1.26E-67,0.999931612,0.999572313,0.999980583,17640.22879,3.14E-79
4.993699267,5.037136882,-0.027613622,-0.111890137,-0.049026106,93.71778688,-0.334172962,-1.354065723,-0.621524609,1.21E-58,0.739622915,0.181700697,0.537030117,2.24E-58,0.999931612,0.999572313,0.999980583,7193.975878,2.47E-69
4.680120835,4.739949323,-0.031587756,-0.125444823,-0.09723585,88.16915793,-0.382183066,-1.517768047,-1.232429452,2.65E-57,0.703917696,0.135263846,0.223454791,4.49E-57,0.999931612,0.999572313,0.999980583,6316.400184,6.72E-68
5.94714625,5.942233176,0.019962771,0.003032606,-0.000561189,127.2684028,0.278100268,0.04224706,-0.008189787,2.25E-65,0.782062691,0.966467143,0.993497604,7.89E-65,0.999931612,0.999572313,0.999980583,13520.05957,2.71E-76
4.113661946,4.106045972,0.006837844,-0.010521435,0.032409093,68.57583867,0.074280735,-0.114296251,0.368813537,8.50E-52,0.94107835,0.909452906,0.713797374,1.06E-51,0.999931612,0.999572313,0.999980583,3933.480502,1.11E-62
4.227394343,4.220660901,0.008317972,-0.030457715,0.044631482,80.18228201,0.102783894,-0.376361277,0.577739314,3.21E-55,0.918538627,0.70821362,0.565988894,4.75E-55,0.999931612,0.999572313,0.999980583,5374.981744,4.04E-66
6.587928681,6.563125515,0.024352087,-0.019900841,0.091630355,141.8335279,0.342305634,-0.279736598,1.349274225,9.22E-68,0.733531263,0.780813973,0.183224199,4.36E-67,0.999931612,0.999572313,0.999980583,16891.6,9.47E-79
7.193988849,7.230125387,-0.098261112,-0.046629396,-0.016387021,153.1457458,-1.353787353,-0.64243407,-0.236511236,1.88E-69,0.181788942,0.523476469,0.813985812,1.15E-68,0.999931612,0.999572313,0.999980583,19350.31137,2.99E-80
6.025791706,6.050523113,0.026459888,-0.168695855,0.025232715,109.3128235,0.310939474,-1.982404469,0.310623872,5.00E-62,0.75711728,0.052848063,0.757355831,1.23E-61,0.999931612,0.999572313,0.999980583,9878.13016,7.87E-73
8.142751748,8.182911198,-0.085438257,-0.084628015,-0.01055719,162.1283225,-1.101065365,-1.090623557,-0.142525325,1.04E-70,0.276051239,0.28057791,0.887228121,7.81E-70,0.999931612,0.999572313,0.999980583,21690.70711,1.64E-81
5.491143233,5.537900318,-0.043574784,-0.113123172,-0.047244364,119.7857579,-0.613062799,-1.591553696,-0.69631014,4.85E-64,0.542566317,0.117681174,0.489404247,1.46E-63,0.999931612,0.999572313,0.999980583,11756.76494,9.45E-75
6.439191864,6.454269487,0.040281084,-0.04962162,-0.050087328,116.6015624,0.473334429,-0.583093075,-0.616563482,1.90E-63,0.637999668,0.562406948,0.540272422,5.39E-63,0.999931612,0.999572313,0.999980583,11277.42374,2.72E-74
3.838212037,3.816844727,-0.029955175,0.102456027,0.020835089,111.0607056,-0.566940477,1.939112979,0.4130893,2.24E-62,0.573248014,0.058044211,0.681277384,5.69E-62,0.999931612,0.999572313,0.999980583,10395.66593,2.15E-73
3.575900866,3.581146545,0.067431679,0.025421228,-0.098743534,52.5829102,0.644015272,0.24278884,-0.987924717,5.19E-46,0.52245892,0.809145317,0.327865613,5.52E-46,0.999931612,0.999572313,0.999980583,2298.045891,9.02E-57
3.846560755,3.747658809,0.099069446,0.145104988,0.173782961,54.41118966,0.935572782,1.370314293,1.719206437,9.39E-47,0.353913661,0.176606332,0.091657331,1.01E-46,0.999931612,0.999572313,0.999980583,2599.93796,3.97E-58
5.142585407,5.16190865,-0.005542113,-0.07504054,-0.006134842,114.9919528,-0.080304929,-1.087333464,-0.09312219,3.85E-63,0.936309855,0.282014908,0.9261723,1.06E-62,0.999931612,0.999572313,0.999980583,10937.31028,5.92E-74
4.101613632,4.142956473,-0.002432127,-0.029914783,-0.131640463,59.09934171,-0.02256671,-0.277566982,-1.279541382,1.50E-48,0.982084191,0.782469778,0.206512034,1.67E-48,0.999931612,0.999572313,0.999980583,2853.317455,3.78E-59
5.148519171,5.143748275,0.039676321,-0.026055896,0.006824623,88.87401455,0.445898643,-0.292826767,0.080346398,1.77E-57,0.657562679,0.770845787,0.936277038,3.04E-57,0.999931612,0.999572313,0.999980583,6594.495127,2.25E-68
5.214342321,5.269393005,-0.077691197,-0.121738932,-0.042984831,101.3781944,-0.972221998,-1.523432159,-0.563497309,2.27E-60,0.33554071,0.133843908,0.575572082,4.79E-60,0.999931612,0.999572313,0.999980583,8387.225307,5.02E-71
5.66130052,5.649348292,0.085986029,0.001207233,-0.027808807,72.27216647,0.715501067,0.010045546,-0.242408439,6.04E-53,0.477571021,0.992024243,0.809438422,7.89E-53,0.999931612,0.999572313,0.999980583,4371.388968,7.63E-64
7.155301127,7.141649891,0.039397017,0.041673815,-0.016093644,113.6092032,0.407650491,0.431209073,-0.174446401,7.10E-63,0.685240926,0.668138332,0.862207108,1.90E-62,0.999931612,0.999572313,0.999980583,10797.16229,8.22E-74
5.878070923,5.818765507,-0.000601016,-0.018821346,0.244532062,56.30110594,-0.003782522,-0.118453099,1.612183756,1.70E-47,0.996996786,0.906175189,0.113109938,1.86E-47,0.999931612,0.999572313,0.999980583,2696.576215,1.58E-58
11.60997555,11.63373822,-0.111233237,0.014718097,-0.009728233,188.6235921,-1.173062009,0.155216562,-0.107473983,4.77E-74,0.246234857,0.877264878,0.914835747,7.03E-73,0.999931612,0.999572313,0.999980583,29528.54146,6.46E-85
4.658935333,4.652493341,-0.00610781,0.066249462,-0.026112199,69.56962098,-0.05940583,0.64435604,-0.266054115,4.12E-52,0.952861643,0.522239763,0.791272976,5.19E-52,0.999931612,0.999572313,0.999980583,4044.660492,5.47E-63
3.007096908,3.028964884,-0.005572684,-0.046262424,-0.040247125,92.64032655,-0.110861288,-0.920330668,-0.838751597,2.17E-58,0.912162609,0.361744101,0.405533067,3.94E-58,0.999931612,0.999572313,0.999980583,7049.29168,4.14E-69
7.239861878,7.302410048,-0.049636826,-0.158609273,-0.064361645,87.84804221,-0.388400287,-1.241092393,-0.52757677,3.19E-57,0.699340703,0.220264789,0.600086894,5.36E-57,0.999931612,0.999572313,0.999980583,6321.758679,6.57E-68
2.911343007,2.878429544,0.077551878,0.053048399,0.016082314,56.45916401,0.989420327,0.67680069,0.21494138,1.48E-47,0.327140762,0.501598678,0.830672451,1.62E-47,0.999931612,0.999572313,0.999980583,2717.757105,1.29E-58
8.180635824,8.253145372,-0.242777894,-0.147106778,0.051019538,56.81830805,-1.087145346,-0.65873563,0.239330466,1.08E-47,0.282097227,0.513036402,0.811811061,1.18E-47,0.999931612,0.999572313,0.999980583,2643.722011,2.60E-58
6.545166097,6.554754925,0.014473102,-0.067406684,0.007909847,191.5390404,0.275088308,-1.281189822,0.157493115,2.19E-74,0.784362693,0.205937085,0.87547974,3.47E-73,0.999931612,0.999572313,0.999980583,30483.97728,2.88E-85
6.127680326,6.187909894,-0.045945711,-0.111555061,-0.098382302,135.0338606,-0.652158777,-1.583425561,-1.462878794,1.11E-66,0.51723496,0.119522729,0.149652306,4.58E-66,0.999931612,0.999572313,0.999980583,14901.58786,2.29E-77
7.832961598,7.831888796,-0.012057015,0.005088144,0.010022901,152.5370488,-0.152741941,0.064458155,0.13301326,2.30E-69,0.879206059,0.948858074,0.894707701,1.38E-68,0.999931612,0.999572313,0.999980583,19394.95816,2.82E-80
8.136670806,8.192835287,-0.052097623,-0.083868426,-0.100969037,139.5876232,-0.577351461,-0.929438914,-1.172177999,2.07E-67,0.566248826,0.357051503,0.246586296,9.28E-67,0.999931612,0.999572313,0.999980583,16015.79075,3.66E-78
3.082019791,3.114524007,-0.039771096,-0.035222013,-0.061560507,69.78078467,-0.579590677,-0.513296152,-0.939807728,3.54E-52,0.564748961,0.609966457,0.351757734,4.47E-52,0.999931612,0.999572313,0.999980583,3973.773091,8.56E-63
6.981557899,6.998361827,0.024703601,0.003582178,-0.088564616,120.7354064,0.277209553,0.040197132,-1.041096912,3.25E-64,0.782742658,0.968093321,0.302753681,1.00E-63,0.999931612,0.999572313,0.999980583,12089.73633,4.65E-75
3.886961777,3.868075646,-0.011363638,0.032446794,0.054799374,83.00742732,-0.158616752,0.452901179,0.80129098,5.59E-56,0.87459889,0.652545823,0.426690389,8.70E-56,0.999931612,0.999572313,0.999980583,5798.330264,5.89E-67
4.415216162,4.405896944,0.075705596,-0.07078176,0.031676822,95.7408943,1.070041931,-1.00044719,0.469026527,4.11E-59,0.289651688,0.321829657,0.64105474,7.89E-59,0.999931612,0.999572313,0.999980583,7671.945436,4.83E-70
4.550501965,4.559950214,0.060318269,-0.096365579,-0.00583785,81.43443485,0.700658705,-1.119385269,-0.07103847,1.47E-55,0.486708732,0.268233751,0.943645701,2.22E-55,0.999931612,0.999572313,0.999980583,5504.162958,2.21E-66
5.06939705,5.047548076,0.090039025,0.007213382,0.001744017,170.7591669,1.981271603,0.158727492,0.040201922,7.46E-72,0.052978762,0.874512086,0.968089521,7.07E-71,0.999931612,0.999572313,0.999980583,24510.98564,7.35E-83
8.36238229,8.342212606,0.002876698,0.035694662,0.044938405,147.8344694,0.033158768,0.411440841,0.542631204,1.13E-68,0.97367775,0.682477751,0.589753439,6.11E-68,0.999931612,0.999572313,0.999980583,18300.8045,1.24E-79
7.774393138,7.788205091,0.003603887,-0.017722577,-0.041176311,102.387631,0.030817038,-0.151546762,-0.36885036,1.38E-60,0.97553605,0.880143868,0.713770094,2.96E-60,0.999931612,0.999572313,0.999980583,8705.110628,1.95E-71
5.360761648,5.33309463,0.102079724,-0.016086824,0.033648384,71.60316412,0.89146045,-0.140485955,0.307829186,9.66E-53,0.376879692,0.888830883,0.759469254,1.25E-52,0.999931612,0.999572313,0.999980583,4317.237918,1.05E-63
6.067537732,6.040632876,0.075713166,0.054189882,-0.006437747,76.92949457,0.627179008,0.44888833,-0.055864636,2.59E-54,0.533347051,0.655418805,0.955668497,3.63E-54,0.999931612,0.999572313,0.999980583,4975.980685,2.86E-65
3.770663224,3.798583155,0.001528662,-0.06563355,-0.053141754,79.70772323,0.020864118,-0.89580675,-0.759814034,4.33E-55,0.983435678,0.374575703,0.450872945,6.35E-55,0.999931612,0.999572313,0.999980583,5217.222479,8.59E-66
4.273356671,4.264531512,0.061696118,-0.018322161,-0.002758123,72.75355752,0.684621313,-0.203314932,-0.032061892,4.33E-53,0.496690571,0.839700025,0.974548167,5.68E-53,0.999931612,0.999572313,0.999980583,4429.377725,5.46E-64
6.759359161,6.723753805,0.094060318,-4.06E-05,0.057388508,121.9600342,1.109741546,-0.000478724,0.709289165,1.95E-64,0.272329199,0.999619906,0.481383581,6.17E-64,0.999931612,0.999619906,0.999980583,12527.25332,1.88E-75
5.821188064,5.911603374,-0.061905769,-0.196470584,-0.129125047,97.19230287,-0.662014302,-2.101037427,-1.44653763,1.92E-59,0.510950199,0.040612553,0.154160711,3.77E-59,0.999931612,0.999572313,0.999980583,7634.236452,5.47E-70
5.021632565,5.0954003,-0.11462215,-0.15904667,-0.052156135,104.4005277,-1.52757522,-2.119623052,-0.728152676,5.14E-61,0.13281282,0.038938658,0.469858937,1.15E-60,0.999931612,0.999572313,0.999980583,8823.105464,1.39E-71
7.492345243,7.493332028,0.020452744,-0.055434374,0.025804513,188.5452227,0.334735526,-0.907255009,0.442414017,4.87E-74,0.739200988,0.368549973,0.660065136,7.16E-73,0.999931612,0.999572313,0.999980583,29617.11169,5.99E-85
5.02258523,5.140625803,-0.163222313,-0.180650853,-0.163032603,53.46203976,-1.104126235,-1.222022547,-1.155305005,2.27E-46,0.274734082,0.227331816,0.253363642,2.43E-46,0.999931612,0.999572313,0.999980583,2274.238677,1.17E-56
4.34109297,4.392200081,0.045770633,-0.087024171,-0.161658969,76.32443432,0.517342388,-0.983628355,-1.914141075,3.86E-54,0.607159656,0.329953821,0.061235872,5.34E-54,0.999931612,0.999572313,0.999980583,4743.788012,9.60E-65
7.689586493,7.706787844,-0.005865614,0.032091135,-0.08834987,93.27728655,-0.046176997,0.25263717,-0.728619978,1.54E-58,0.96334999,0.801566727,0.469575446,2.82E-58,0.999931612,0.999572313,0.999980583,7218.453765,2.27E-69
7.711448659,7.70091369,-0.025765182,0.048338248,0.021418825,176.7115615,-0.384561308,0.721478323,0.334896807,1.31E-72,0.702165566,0.473918587,0.739080041,1.46E-71,0.999931612,0.999572313,0.999980583,26094.02028,1.50E-83
5.314815194,5.314737313,0.055974312,-0.051772157,-0.003256127,65.20691639,0.446694179,-0.413159538,-0.027221115,1.07E-50,0.656991925,0.681226256,0.978389889,1.27E-50,0.999931612,0.999572313,0.999980583,3543.549581,1.56E-61
7.692297887,7.717055746,-0.055405976,0.005703742,-0.0531668,166.0614478,-0.775502967,0.079833792,-0.779561462,3.08E-71,0.441633049,0.936682705,0.439261122,2.56E-70,0.999931612,0.999572313,0.999980583,22833.43296,4.46E-82
3.4014274,3.423520207,0.03326074,-0.021735418,-0.094724529,55.34811799,0.349761129,-0.228563897,-1.043482279,4.00E-47,0.727961966,0.820124279,0.301658832,4.34E-47,0.999931612,0.999572313,0.999980583,2520.480661,8.72E-58
3.211366468,3.14820041,0.044616373,0.016936604,0.190863089,35.01448811,0.32276716,0.122524072,1.446438657,2.85E-37,0.748194589,0.90296678,0.154188337,2.88E-37,0.999931612,0.999572313,0.999980583,1063.704938,2.46E-48
9.036610695,9.037509787,-0.029823775,0.04834859,-0.01913289,117.1499807,-0.251458152,0.407649511,-0.168992204,1.50E-63,0.802473021,0.685241641,0.866472991,4.30E-63,0.999931612,0.999572313,0.999980583,11434.60215,1.91E-74
7.942065061,7.969277105,0.017799908,-0.161159651,0.016642687,58.77307376,0.085386046,-0.773081822,0.083632598,1.97E-48,0.932289681,0.443051641,0.933676812,2.20E-48,0.999931612,0.999572313,0.999980583,2859.168856,3.58E-59
5.50601522,5.490476957,-0.053566634,0.060738673,0.053693902,119.5264337,-0.758504071,0.860060212,0.79647384,5.42E-64,0.451649505,0.393791348,0.429458372,1.62E-63,0.999931612,0.999572313,0.999980583,11973.72541,5.94E-75
7.348757182,7.554475986,-0.00834733,-0.154495385,-0.653436177,44.82903214,-0.032219017,-0.59632113,-2.642109746,1.47E-42,0.97442348,0.553605315,0.010920464,1.51E-42,0.999931612,0.999572313,0.999980583,1586.905113,1.04E-52
5.508492447,5.590200204,-0.067422399,-0.155134357,-0.125943351,99.61912687,-0.781500461,-1.798179439,-1.529266849,5.51E-60,0.438130567,0.078084074,0.132393648,1.13E-59,0.999931612,0.999572313,0.999980583,8030.980519,1.51E-70
8.300770176,8.205462346,0.210553727,0.083066698,0.118120523,80.78600846,1.348359488,0.531948648,0.792412133,2.20E-55,0.183516153,0.597077326,0.431800603,3.29E-55,0.999931612,0.999572313,0.999980583,5566.19444,1.66E-66
2.822811251,2.848486641,-0.103009475,-0.07577443,0.052527189,47.05185955,-1.106749785,-0.81413224,0.59120681,1.32E-43,0.273608635,0.419364177,0.557000013,1.37E-43,0.999931612,0.999572313,0.999980583,1812.62033,3.63E-54
6.870885472,6.835107672,0.25498803,-0.075749226,-0.014056678,93.54005792,2.269769401,-0.674279789,-0.131077346,1.33E-58,0.027490596,0.503186376,0.896231163,2.46E-58,0.999931612,0.999572313,0.999980583,7370.222528,1.34E-69
8.322304966,8.298364775,0.05782671,-0.014746985,0.055625583,60.90818993,0.276071339,-0.070403796,0.278195695,3.30E-49,0.783611813,0.944148332,0.781989853,3.74E-49,0.999931612,0.999572313,0.999980583,3109.415176,4.28E-60
3.972791742,3.957142048,0.013800371,0.076057235,-0.015842229,68.93641077,0.15637505,0.861821316,-0.188051146,6.53E-52,0.87635638,0.392830495,0.851584738,8.15E-52,0.999931612,0.999572313,0.999980583,3991.86306,7.63E-63
9.139533229,8.954722285,0.278374751,0.237078226,0.274658808,80.73745756,1.632534836,1.390350461,1.687365398,2.27E-55,0.108742732,0.170476224,0.097656741,3.39E-55,0.999931612,0.999572313,0.999980583,5659.655533,1.09E-66
7.474864308,7.467502732,-0.017110636,-0.00844517,0.049937899,199.9236619,-0.297964565,-0.147064177,0.910986067,2.48E-75,0.766943867,0.883662705,0.366599643,4.88E-74,0.999931612,0.999572313,0.999980583,33373.99813,2.88E-86
5.465995702,5.476333676,-0.030774055,-0.011874396,-0.00367429,140.1106255,-0.512124505,-0.197607018,-0.064054145,1.71E-67,0.610780315,0.844140083,0.949178172,7.78E-67,0.999931612,0.999572313,0.999980583,16297.52448,2.35E-78
10.01170513,9.979143179,0.050709611,0.019889958,0.065500189,101.8308415,0.336578233,0.132016927,0.455429637,1.81E-60,0.737819511,0.895491713,0.650738303,3.85E-60,0.999931612,0.999572313,0.999980583,8697.813257,1.99E-71
5.348316309,5.307801578,-0.073977946,0.13958892,0.10030891,55.61578545,-0.504191283,0.95135808,0.716169081,3.14E-47,0.616303939,0.345921314,0.477162042,3.41E-47,0.999931612,0.999572313,0.999980583,2617.687897,3.35E-58
11.72619008,11.78510463,-0.082403105,-0.134929047,-0.042697988,160.5140923,-0.730016989,-1.195349337,-0.3962596,1.73E-70,0.468728521,0.237493691,0.693570916,1.26E-69,0.999931612,0.999572313,0.999980583,21256.90179,2.75E-81
11.21770682,11.30293925,-0.152140464,-0.013938996,-0.187288259,194.9622787,-1.706921723,-0.156386891,-2.201214738,8.89E-75,0.093934852,0.876347094,0.032284296,1.56E-73,0.999931612,0.999572313,0.999980583,31201.06711,1.59E-85
8.330203485,8.236908005,0.228055473,0.062109799,0.113304308,158.8965118,2.861543264,0.779327394,1.489324145,2.89E-70,0.006104507,0.439397714,0.142576458,2.03E-69,0.999931612,0.999572313,0.999980583,21521.55293,2.01E-81
6.155406311,6.172118707,-0.047982874,-0.03271357,0.004003162,147.943472,-0.748096229,-0.510034023,0.065381881,1.08E-68,0.457847002,0.61223365,0.948126234,5.91E-68,0.999931612,0.999572313,0.999980583,18140.97516,1.54E-79
9.877904642,9.937816047,-0.130283499,-0.070448343,-0.060578465,131.4695751,-1.121071694,-0.606198356,-0.546066116,4.33E-66,0.267522068,0.547078851,0.587407576,1.66E-65,0.999931612,0.999572313,0.999980583,14230.71677,7.38E-77
7.284455345,7.29096905,-0.037089674,-0.046446318,0.045631589,138.2679089,-0.457508134,-0.572924109,0.589650119,3.35E-67,0.649254029,0.569220122,0.558035356,1.47E-66,0.999931612,0.999572313,0.999980583,15903.60753,4.38E-78
3.389646195,3.383939016,0.073816194,-0.041230963,-0.005621429,86.08745737,1.221458372,-0.682260921,-0.097444375,8.87E-57,0.227543398,0.498169135,0.922756451,1.45E-56,0.999931612,0.999572313,0.999980583,6197.559752,1.09E-67
2.606732095,2.649760675,-0.111128169,-0.013811771,-0.059776128,56.50774526,-1.541470276,-0.191584497,-0.868603891,1.42E-47,0.129400916,0.848830399,0.389143628,1.55E-47,0.999931612,0.999572313,0.999980583,2575.915217,5.03E-58
4.637841983,4.627248329,0.058640556,-0.06615075,0.047099603,116.6098084,0.961213857,-1.084318127,0.808764688,1.89E-63,0.340991689,0.283336409,0.422417173,5.38E-63,0.999931612,0.999572313,0.999980583,11384.63962,2.14E-74
4.725440642,4.721057687,-0.003541835,-0.005302509,0.024341193,107.0248088,-0.05222557,-0.078187301,0.375992922,1.46E-61,0.958553516,0.93798582,0.708485754,3.43E-61,0.999931612,0.999572313,0.999980583,9563.051208,1.79E-72
5.069481282,5.074219412,0.060192291,-0.034881801,-0.039640145,100.9450513,0.778872428,-0.451361343,-0.537333219,2.82E-60,0.439663286,0.653647638,0.593380373,5.90E-60,0.999931612,0.999572313,0.999980583,8476.213752,3.84E-71
5.88083445,5.932696945,-0.066276969,-0.067844652,-0.085983608,134.2931982,-0.975829981,-0.998911799,-1.326203531,1.47E-66,0.333766758,0.322565688,0.190696437,5.96E-66,0.999931612,0.999572313,0.999980583,14767.79245,2.88E-77
6.424804175,6.427309015,-0.118014174,0.041161379,0.055395287,88.68007511,-1.059109125,0.369399633,0.520789651,1.98E-57,0.294553502,0.713363216,0.604773046,3.38E-57,0.999931612,0.999572313,0.999980583,6549.026868,2.68E-68
3.656134145,3.73054514,-0.066482575,-0.141742972,-0.110005291,62.82928101,-0.728294936,-1.552748056,-1.262397204,6.93E-50,0.469772624,0.126683515,0.212562937,8.02E-50,0.999931612,0.999572313,0.999980583,3160.385724,2.84E-60
3.485051002,3.552909927,-0.061708065,-0.108607038,-0.116883084,116.8618105,-1.320200852,-2.323571551,-2.619586457,1.70E-63,0.192677984,0.024182587,0.011574581,4.84E-63,0.999931612,0.999572313,0.999980583,10952.13904,5.72E-74
4.333938643,4.318116006,0.013000283,0.00167627,0.048437676,95.45820404,0.186931049,0.024103081,0.72961694,4.78E-59,0.852458273,0.980864692,0.468970959,9.11E-59,0.999931612,0.999572313,0.999980583,7649.470401,5.20E-70
6.065313957,6.095945106,-0.044475546,-0.065451423,-0.024796985,117.7489531,-0.558787857,-0.822327418,-0.326367981,1.16E-63,0.578758267,0.414728718,0.745484981,3.36E-63,0.999931612,0.999572313,0.999980583,11438.37721,1.90E-74
8.285673583,8.280429767,0.034430384,0.052894334,-0.05372162,117.0444057,0.316555098,0.48631381,-0.517415635,1.57E-63,0.752876666,0.628833337,0.6071089,4.49E-63,0.999931612,0.999572313,0.999980583,11430.8908,1.93E-74
6.195437574,6.213128234,0.025254358,-0.095814891,-0.008335932,136.8121452,0.361709857,-1.37232512,-0.125072313,5.74E-67,0.719067083,0.175983579,0.900959291,2.44E-66,0.999931612,0.999572313,0.999980583,15510.02501,8.28E-78
3.257592937,3.229597346,0.09090737,-0.038103156,0.062994864,66.69867056,1.221174027,-0.511846124,0.886475219,3.44E-51,0.22765009,0.610973759,0.379533436,4.16E-51,0.999931612,0.999572313,0.999980583,3772.659391,3.19E-62
4.275527483,4.292091568,-0.012496308,-0.076263556,0.011396483,82.07136266,-0.155422557,-0.948526316,0.148486226,9.91E-56,0.877103322,0.347346301,0.882546135,1.52E-55,0.999931612,0.999572313,0.999980583,5570.176907,1.63E-66
3.281572518,3.26768382,0.039809045,-0.013691515,0.031318622,55.8712225,0.44273063,-0.152268235,0.364874446,2.50E-47,0.6598376,0.879577736,0.716717785,2.72E-47,0.999931612,0.999572313,0.999980583,2623.59798,3.16E-58
3.79583758,3.792193738,-0.013512334,0.028025968,0.00173401,109.0211841,-0.252673916,0.524071655,0.033967573,5.73E-62,0.801538485,0.602504882,0.973035949,1.40E-61,0.999931612,0.999572313,0.999980583,9923.863788,7.00E-73
2.789557982,2.818055966,-0.036929543,-0.018648598,-0.062579975,67.06277195,-0.57163063,-0.288660759,-1.014752034,2.61E-51,0.570089649,0.774014073,0.315026527,3.18E-51,0.999931612,0.999572313,0.999980583,3672.703157,6.31E-62
5.522859241,5.565751331,-0.046797593,-0.122673997,-0.021570541,56.92085343,-0.311301197,-0.81603688,-0.150314645,9.83E-48,0.756843897,0.418284061,0.881110842,1.08E-47,0.999931612,0.999572313,0.999980583,2658.712869,2.26E-58
3.0812778,3.124523805,-0.064643665,-0.051603242,-0.067968019,93.27416985,-1.255200757,-1.001991906,-1.382530841,1.54E-58,0.215141797,0.321090296,0.172848838,2.82E-58,0.999931612,0.999572313,0.999980583,7051.375066,4.11E-69
5.236638863,5.307166371,0.017674448,-0.070073836,-0.226921702,65.95176017,0.142862819,-0.566407832,-1.921464574,6.05E-51,0.886962928,0.573607239,0.060284697,7.27E-51,0.999931612,0.999572313,0.999980583,3530.228426,1.72E-61
6.951199824,6.982378212,-0.078789853,-0.020335249,-0.036041792,208.0854552,-1.527278762,-0.394182661,-0.731875809,3.25E-76,0.132886389,0.695093906,0.467602981,8.15E-75,0.999931612,0.999572313,0.999980583,35762.04972,4.96E-87
4.568196789,4.582422316,-0.017972913,-0.110730145,0.054189023,64.62965579,-0.16487882,-1.015809498,0.520763712,1.68E-50,0.869692845,0.314527507,0.604790988,1.98E-50,0.999931612,0.999572313,0.999980583,3459.800949,2.86E-61
6.11986722,6.055263921,0.164331673,0.053375158,0.064260753,84.7925519,1.496771741,0.486153564,0.613144875,1.91E-56,0.140632202,0.628946152,0.542512478,3.05E-56,0.999931612,0.999572313,0.999980583,6120.574978,1.49E-67
5.552121545,5.56059006,-0.00997766,-0.00177345,-0.022627964,103.7537778,-0.121093659,-0.021523437,-0.287687625,7.04E-61,0.904093932,0.982912316,0.774754711,1.55E-60,0.999931612,0.999572313,0.999980583,8943.426593,9.83E-72
7.513707971,7.510918204,0.010380585,-0.037271622,0.033483827,150.7676935,0.135533536,-0.486634863,0.457976304,4.15E-69,0.892724976,0.628607339,0.648919902,2.41E-68,0.999931612,0.999572313,0.999980583,18956.69445,5.05E-80
