"","ProbesetID","EntrezGeneID","GeneSymbol"
"14878","6223_at","6223","RPS19"
"14879","6224_at","6224","RPS20"
"14880","6227_at","6227","RPS21"
"14881","6228_at","6228","RPS23"
"14882","6229_at","6229","RPS24"
"14883","623_at","623","BDKRB1"
"14884","6233_at","6233","RPS27A"
"14885","6234_at","6234","RPS28"
"14886","6235_at","6235","RPS29"
"14887","6236_at","6236","RRAD"
"14888","6237_at","6237","RRAS"
"14889","6238_at","6238","RRBP1"
"14890","6239_at","6239","RREB1"
"14891","624_at","624","BDKRB2"
"14892","6240_at","6240","RRM1"
"14893","6241_at","6241","RRM2"
"14894","6242_at","6242","RTKN"
"14895","6247_at","6247","RS1"
"14896","6249_at","6249","CLIP1"
"14897","6251_at","6251","RSU1"
"14898","6252_at","6252","RTN1"
"14899","6253_at","6253","RTN2"
"14900","6256_at","6256","RXRA"
"14901","6257_at","6257","RXRB"
"14902","6258_at","6258","RXRG"
"14903","6259_at","6259","RYK"
"14904","6261_at","6261","RYR1"
"14905","6262_at","6262","RYR2"
"14906","6263_at","6263","RYR3"
"14907","627_at","627","BDNF"
"14908","6271_at","6271","S100A1"
"14909","6272_at","6272","SORT1"
"14910","6273_at","6273","S100A2"
"14911","6274_at","6274","S100A3"
"14912","6275_at","6275","S100A4"
"14913","6276_at","6276","S100A5"
"14914","6277_at","6277","S100A6"
"14915","6279_at","6279","S100A8"
"14916","6280_at","6280","S100A9"
"14917","6281_at","6281","S100A10"
"14918","6282_at","6282","S100A11"
"14919","6283_at","6283","S100A12"
"14920","6284_at","6284","S100A13"
"14921","6285_at","6285","S100B"
"14922","6286_at","6286","S100P"
"14923","629_at","629","CFB"
"14924","6290_at","6290","SAA3P"
"14925","6293_at","6293","VPS52"
"14926","6294_at","6294","SAFB"
"14927","6295_at","6295","SAG"
"14928","6296_at","6296","ACSM3"
"14929","6297_at","6297","SALL2"
"14930","6299_at","6299","SALL1"
"14931","6300_at","6300","MAPK12"
"14932","6301_at","6301","SARS1"
"14933","6302_at","6302","TSPAN31"
"14934","63027_at","63027","SLC22A23"
"14935","6303_at","6303","SAT1"
"14936","63035_at","63035","BCORL1"
"14937","63036_at","63036","CELA2A"
"14938","6304_at","6304","SATB1"
"14939","6305_at","6305","SBF1"
"14940","6307_at","6307","MSMO1"
"14941","6309_at","6309","SC5D"
"14942","631_at","631","BFSP1"
"14943","6310_at","6310","ATXN1"
"14944","6311_at","6311","ATXN2"
"14945","6314_at","6314","ATXN7"
"14946","6315_at","6315","ATXN8OS"
"14947","6317_at","6317","SERPINB3"
"14948","6318_at","6318","SERPINB4"
"14949","6319_at","6319","SCD"
"14950","6320_at","6320","CLEC11A"
"14951","6322_at","6322","SCML1"
"14952","6323_at","6323","SCN1A"
"14953","6324_at","6324","SCN1B"
"14954","6326_at","6326","SCN2A"
"14955","6327_at","6327","SCN2B"
"14956","6328_at","6328","SCN3A"
"14957","6329_at","6329","SCN4A"
"14958","633_at","633","BGN"
"14959","6330_at","6330","SCN4B"
"14960","6331_at","6331","SCN5A"
"14961","6332_at","6332","SCN7A"
"14962","6334_at","6334","SCN8A"
"14963","6335_at","6335","SCN9A"
"14964","6336_at","6336","SCN10A"
"14965","6337_at","6337","SCNN1A"
"14966","6338_at","6338","SCNN1B"
"14967","6339_at","6339","SCNN1D"
"14968","634_at","634","CEACAM1"
"14969","6340_at","6340","SCNN1G"
"14970","6341_at","6341","SCO1"
"14971","6342_at","6342","SCP2"
"14972","6343_at","6343","SCT"
"14973","6344_at","6344","SCTR"
"14974","6345_at","6345","SRL"
"14975","6346_at","6346","CCL1"
"14976","6347_at","6347","CCL2"
"14977","635_at","635","BHMT"
"14978","6351_at","6351","CCL4"
"14979","6352_at","6352","CCL5"
"14980","6354_at","6354","CCL7"
"14981","6355_at","6355","CCL8"
"14982","6356_at","6356","CCL11"
"14983","6357_at","6357","CCL13"
"14984","636_at","636","BICD1"
"14985","6360_at","6360","CCL16"
"14986","6361_at","6361","CCL17"
"14987","6362_at","6362","CCL18"
"14988","6363_at","6363","CCL19"
"14989","6364_at","6364","CCL20"
"14990","6366_at","6366","CCL21"
"14991","6367_at","6367","CCL22"
"14992","6368_at","6368","CCL23"
"14993","6369_at","6369","CCL24"
"14994","637_at","637","BID"
"14995","6370_at","6370","CCL25"
"14996","6372_at","6372","CXCL6"
"14997","6373_at","6373","CXCL11"
"14998","6374_at","6374","CXCL5"
"14999","6375_at","6375","XCL1"
"15000","6376_at","6376","CX3CL1"
"15001","638_at","638","BIK"
"15002","6382_at","6382","SDC1"
"15003","63826_at","63826","SRR"
"15004","63827_at","63827","BCAN"
"15005","6383_at","6383","SDC2"
"15006","6385_at","6385","SDC4"
"15007","6386_at","6386","SDCBP"
"15008","6387_at","6387","CXCL12"
"15009","63874_at","63874","ABHD4"
"15010","63875_at","63875","MRPL17"
"15011","63876_at","63876","PKNOX2"
"15012","63877_at","63877","FAM204A"
"15013","6388_at","6388","SDF2"
"15014","63891_at","63891","RNF123"
"15015","63892_at","63892","THADA"
"15016","63893_at","63893","UBE2O"
"15017","63894_at","63894","VIPAS39"
"15018","63895_at","63895","PIEZO2"
"15019","63897_at","63897","HEATR6"
"15020","63898_at","63898","SH2D4A"
"15021","63899_at","63899","NSUN3"
"15022","639_at","639","PRDM1"
"15023","6390_at","6390","SDHB"
"15024","63901_at","63901","FAM111A"
"15025","63904_at","63904","DUSP21"
"15026","63905_at","63905","MANBAL"
"15027","63906_at","63906","GPATCH3"
"15028","63908_at","63908","NAPB"
"15029","6391_at","6391","SDHC"
"15030","63910_at","63910","SLC17A9"
"15031","63914_at","63914","LINC01590"
"15032","63916_at","63916","ELMO2"
"15033","63917_at","63917","GALNT11"
"15034","6392_at","6392","SDHD"
"15035","63920_at","63920","ZBED8"
"15036","63922_at","63922","CHTF18"
"15037","63923_at","63923","TNN"
"15038","63924_at","63924","CIDEC"
"15039","63925_at","63925","ZNF335"
"15040","63926_at","63926","ANKEF1"
"15041","63928_at","63928","CHP2"
"15042","63929_at","63929","XPNPEP3"
"15043","63931_at","63931","MRPS14"
"15044","63932_at","63932","CXorf56"
"15045","63933_at","63933","MCUR1"
"15046","63934_at","63934","ZNF667"
"15047","63935_at","63935","PCIF1"
"15048","63939_at","63939","FAM217B"
"15049","63940_at","63940","GPSM3"
"15050","63941_at","63941","NECAB3"
"15051","63943_at","63943","FKBPL"
"15052","63946_at","63946","DMRTC2"
"15053","63948_at","63948","DMRTB1"
"15054","63950_at","63950","DMRTA2"
"15055","63951_at","63951","DMRTA1"
"15056","6396_at","6396","SEC13"
"15057","63967_at","63967","CLSPN"
"15058","6397_at","6397","SEC14L1"
"15059","63970_at","63970","TP53AIP1"
"15060","63971_at","63971","KIF13A"
"15061","63973_at","63973","NEUROG2"
"15062","63974_at","63974","NEUROD6"
"15063","63976_at","63976","PRDM16"
"15064","63977_at","63977","PRDM15"
"15065","63978_at","63978","PRDM14"
"15066","63979_at","63979","FIGNL1"
"15067","6398_at","6398","SECTM1"
"15068","63982_at","63982","ANO3"
"15069","6399_at","6399","TRAPPC2"
"15070","640_at","640","BLK"
"15071","6400_at","6400","SEL1L"
"15072","64002_at","64002","PCGEM1"
"15073","64005_at","64005","MYO1G"
"15074","6401_at","6401","SELE"
"15075","6402_at","6402","SELL"
"15076","6403_at","6403","SELP"
"15077","6404_at","6404","SELPLG"
"15078","6405_at","6405","SEMA3F"
"15079","6406_at","6406","SEMG1"
"15080","64061_at","64061","TSPYL2"
"15081","64062_at","64062","RBM26"
"15082","64063_at","64063","PRSS22"
"15083","64065_at","64065","PERP"
"15084","64066_at","64066","MMP27"
"15085","64067_at","64067","NPAS3"
"15086","6407_at","6407","SEMG2"
"15087","64072_at","64072","CDH23"
"15088","64073_at","64073","C19orf33"
"15089","64077_at","64077","LHPP"
"15090","64078_at","64078","SLC28A3"
"15091","64080_at","64080","RBKS"
"15092","64081_at","64081","PBLD"
"15093","64083_at","64083","GOLPH3"
"15094","64084_at","64084","CLSTN2"
"15095","64087_at","64087","MCCC2"
"15096","64089_at","64089","SNX16"
"15097","64090_at","64090","GAL3ST2"
"15098","64091_at","64091","POPDC2"
"15099","64092_at","64092","SAMSN1"
"15100","64093_at","64093","SMOC1"
"15101","64094_at","64094","SMOC2"
"15102","64096_at","64096","GFRA4"
"15103","64097_at","64097","EPB41L4A"
"15104","64098_at","64098","PARVG"
"15105","641_at","641","BLM"
"15106","64100_at","64100","ELSPBP1"
"15107","64101_at","64101","LRRC4"
"15108","64102_at","64102","TNMD"
"15109","64105_at","64105","CENPK"
"15110","64106_at","64106","NPFFR1"
"15111","64108_at","64108","RTP4"
"15112","64109_at","64109","CRLF2"
"15113","64110_at","64110","MAGEF1"
"15114","64111_at","64111","NPVF"
"15115","64112_at","64112","MOAP1"
"15116","64114_at","64114","TMBIM1"
"15117","64115_at","64115","VSIR"
"15118","64116_at","64116","SLC39A8"
"15119","64118_at","64118","DUS1L"
"15120","64121_at","64121","RRAGC"
"15121","64122_at","64122","FN3K"
"15122","64123_at","64123","ADGRL4"
"15123","64127_at","64127","NOD2"
"15124","64129_at","64129","TINAGL1"
"15125","64130_at","64130","LIN7B"
"15126","64131_at","64131","XYLT1"
"15127","64132_at","64132","XYLT2"
"15128","641339_at","641339","ZNF674"
"15129","64135_at","64135","IFIH1"
"15130","641364_at","641364","SLC7A11-AS1"
"15131","641365_at","641365","LINC00616"
"15132","64137_at","64137","ABCG4"
"15133","641372_at","641372","ACOT6"
"15134","641384_at","641384","TMEM75"
"15135","6414_at","6414","SELENOP"
"15136","64145_at","64145","RBSN"
"15137","641467_at","641467","TSC22D1-AS1"
"15138","64147_at","64147","KIF9"
"15139","64149_at","64149","C17orf75"
"15140","6415_at","6415","SELENOW"
"15141","64150_at","64150","DIO3OS"
"15142","64151_at","64151","NCAPG"
"15143","641515_at","641515","MGAT4EP"
"15144","641518_at","641518","LEF1-AS1"
"15145","6416_at","6416","MAP2K4"
"15146","641638_at","641638","SNHG6"
"15147","641649_at","641649","TMEM91"
"15148","64167_at","64167","ERAP2"
"15149","64168_at","64168","NECAB1"
"15150","64170_at","64170","CARD9"
"15151","641700_at","641700","ECSCR"
"15152","64172_at","64172","OSGEPL1"
"15153","64174_at","64174","DPEP2"
"15154","64175_at","64175","P3H1"
"15155","6418_at","6418","SET"
"15156","64180_at","64180","DPEP3"
"15157","64184_at","64184","EDDM3B"
"15158","6419_at","6419","SETMAR"
"15159","641977_at","641977","SEPTIN7P2"
"15160","642_at","642","BLMH"
"15161","64207_at","64207","IRF2BPL"
"15162","64208_at","64208","POPDC3"
"15163","6421_at","6421","SFPQ"
"15164","64210_at","64210","MMS19"
"15165","64211_at","64211","LHX5"
"15166","64215_at","64215","DNAJC1"
"15167","64216_at","64216","TFB2M"
"15168","64218_at","64218","SEMA4A"
"15169","64219_at","64219","PJA1"
"15170","6422_at","6422","SFRP1"
"15171","64220_at","64220","STRA6"
"15172","64221_at","64221","ROBO3"
"15173","64222_at","64222","TOR3A"
"15174","64223_at","64223","MLST8"
"15175","64224_at","64224","HERPUD2"
"15176","64225_at","64225","ATL2"
"15177","642273_at","642273","FAM110C"
"15178","642280_at","642280","ZNF876P"
"15179","6423_at","6423","SFRP2"
"15180","64231_at","64231","MS4A6A"
"15181","64232_at","64232","MS4A5"
"15182","642345_at","642345","MIR4500HG"
"15183","64236_at","64236","PDLIM2"
"15184","642394_at","642394","ADARB2-AS1"
"15185","6424_at","6424","SFRP4"
"15186","64240_at","64240","ABCG5"
"15187","64241_at","64241","ABCG8"
"15188","642475_at","642475","MROH6"
"15189","6425_at","6425","SFRP5"
"15190","642559_at","642559","POU5F1P3"
"15191","642587_at","642587","MIR205HG"
"15192","642597_at","642597","AKAIN1"
"15193","6426_at","6426","SRSF1"
"15194","642636_at","642636","RAD21L1"
"15195","6427_at","6427","SRSF2"
"15196","642741_at","642741","RPL3P7"
"15197","642757_at","642757","TBC1D22A-AS1"
"15198","6428_at","6428","SRSF3"
"15199","64282_at","64282","TENT4B"
"15200","64283_at","64283","ARHGEF28"
"15201","64284_at","64284","RAB17"
"15202","64285_at","64285","RHBDF1"
"15203","642852_at","642852","LINC00205"
"15204","642864_at","642864","SPATA42"
"15205","64288_at","64288","ZSCAN31"
"15206","6429_at","6429","SRSF4"
"15207","642924_at","642924","LINC00535"
"15208","642938_at","642938","INSYN2A"
"15209","642946_at","642946","FLVCR1-DT"
"15210","642968_at","642968","FAM163B"
"15211","642976_at","642976","GRIK1-AS1"
"15212","642987_at","642987","TMEM232"
"15213","643_at","643","CXCR5"
"15214","6430_at","6430","SRSF5"
"15215","643008_at","643008","SMIM5"
"15216","643037_at","643037","C11orf97"
"15217","643072_at","643072","LOC643072"
"15218","6431_at","6431","SRSF6"
"15219","643155_at","643155","SMIM15"
"15220","643160_at","643160","CYMP"
"15221","64318_at","64318","NOC3L"
"15222","64319_at","64319","FBRS"
"15223","6432_at","6432","SRSF7"
"15224","64320_at","64320","RNF25"
"15225","643201_at","643201","LOC643201"
"15226","64321_at","64321","SOX17"
"15227","643224_at","643224","TUBBP5"
"15228","643236_at","643236","TMEM72"
"15229","64324_at","64324","NSD1"
"15230","64326_at","64326","COP1"
"15231","64327_at","64327","LMBR1"
"15232","64328_at","64328","XPO4"
"15233","6433_at","6433","SFSWAP"
"15234","643314_at","643314","KIAA0754"
"15235","64332_at","64332","NFKBIZ"
"15236","64333_at","64333","ARHGAP9"
"15237","643332_at","643332","ECRP"
"15238","643338_at","643338","C15orf62"
"15239","643355_at","643355","LINC01750"
"15240","643365_at","643365","LINC00452"
"15241","6434_at","6434","TRA2B"
"15242","64342_at","64342","HS1BP3"
"15243","64343_at","64343","AZI2"
"15244","64344_at","64344","HIF3A"
"15245","643529_at","643529","LINC00865"
"15246","64359_at","64359","NXN"
"15247","643641_at","643641","ZNF862"
"15248","643653_at","643653","RPL35P8"
"15249","643677_at","643677","CCDC168"
"15250","643711_at","643711","LOC643711"
"15251","643714_at","643714","CASC16"
"15252","643733_at","643733","CASP17P"
"15253","64374_at","64374","SIL1"
"15254","643749_at","643749","TRAF3IP2-AS1"
"15255","64375_at","64375","IKZF4"
"15256","64376_at","64376","IKZF5"
"15257","64377_at","64377","CHST8"
"15258","643783_at","643783","USP46-AS1"
"15259","643831_at","643831","PDCL3P2"
"15260","643836_at","643836","ZFP62"
"15261","643837_at","643837","LINC01128"
"15262","64386_at","64386","MMP25"
"15263","643866_at","643866","CBLN3"
"15264","64388_at","64388","GREM2"
"15265","6439_at","6439","SFTPB"
"15266","643911_at","643911","CRNDE"
"15267","64393_at","64393","ZMAT3"
"15268","64395_at","64395","GMCL1"
"15269","643965_at","643965","TMEM88B"
"15270","64397_at","64397","ZNF106"
"15271","643977_at","643977","FLJ32255"
"15272","64398_at","64398","MPP5"
"15273","643988_at","643988","FNDC10"
"15274","64399_at","64399","HHIP"
"15275","644_at","644","BLVRA"
"15276","6440_at","6440","SFTPC"
"15277","64400_at","64400","AKTIP"
"15278","64403_at","64403","CDH24"
"15279","64405_at","64405","CDH22"
"15280","64407_at","64407","RGS18"
"15281","64409_at","64409","GALNT17"
"15282","644090_at","644090","LOC644090"
"15283","644096_at","644096","SDHAF1"
"15284","6441_at","6441","SFTPD"
"15285","64410_at","64410","KLHL25"
"15286","64411_at","64411","ARAP3"
"15287","64412_at","64412","GZF1"
"15288","644135_at","644135","LOC644135"
"15289","644139_at","644139","PIRT"
"15290","644150_at","644150","WIPF3"
"15291","64417_at","64417","TMEM267"
"15292","64418_at","64418","TMEM168"
"15293","644186_at","644186","SYCE3"
"15294","64419_at","64419","MTMR14"
"15295","6442_at","6442","SGCA"
"15296","64420_at","64420","SUSD1"
"15297","64421_at","64421","DCLRE1C"
"15298","64422_at","64422","ATG3"
"15299","64423_at","64423","INF2"
"15300","644246_at","644246","KANSL1-AS1"
"15301","64425_at","64425","POLR1E"
"15302","64426_at","64426","SUDS3"
"15303","64427_at","64427","TTC31"
"15304","64428_at","64428","CIAO3"
"15305","64429_at","64429","ZDHHC6"
"15306","6443_at","6443","SGCB"
"15307","64430_at","64430","PCNX4"
"15308","64431_at","64431","ACTR6"
"15309","64432_at","64432","MRPS25"
"15310","64434_at","64434","NOM1"
"15311","644353_at","644353","ZCCHC18"
"15312","6444_at","6444","SGCD"
"15313","644456_at","644456","LOC644456"
"15314","64446_at","64446","DNAI2"
"15315","6445_at","6445","SGCG"
"15316","644538_at","644538","SMIM10"
"15317","6446_at","6446","SGK1"
"15318","644656_at","644656","LOC644656"
"15319","644660_at","644660","RAD21-AS1"
"15320","644714_at","644714","LIMD1-AS1"
"15321","64478_at","64478","CSMD1"
"15322","644794_at","644794","LINC02604"
"15323","6448_at","6448","SGSH"
"15324","644809_at","644809","C15orf56"
"15325","644815_at","644815","FAM83G"
"15326","644844_at","644844","PHGR1"
"15327","644873_at","644873","LINC01184"
"15328","644890_at","644890","MEIG1"
"15329","6449_at","6449","SGTA"
"15330","644903_at","644903","GCC2-AS1"
"15331","644943_at","644943","RASSF10"
"15332","644997_at","644997","PIK3CD-AS1"
"15333","645_at","645","BLVRB"
"15334","64506_at","64506","CPEB1"
"15335","6451_at","6451","SH3BGRL"
"15336","645158_at","645158","CBX3P2"
"15337","64518_at","64518","TEKT3"
"15338","645188_at","645188","LOC645188"
"15339","645191_at","645191","LINGO3"
"15340","6452_at","6452","SH3BP2"
"15341","645212_at","645212","EIF3J-DT"
"15342","645224_at","645224","RPL29P17"
"15343","645249_at","645249","MNX1-AS1"
"15344","6453_at","6453","ITSN1"
"15345","645321_at","645321","LINC01896"
"15346","645323_at","645323","LINC00461"
"15347","645355_at","645355","MIR3976HG"
"15348","645369_at","645369","TMEM200C"
"15349","645431_at","645431","FUT8-AS1"
"15350","645468_at","645468","LOC645468"
"15351","645485_at","645485","LOC645485"
"15352","6455_at","6455","SH3GL1"
"15353","645591_at","645591","LHFPL3-AS1"
"15354","6456_at","6456","SH3GL2"
"15355","645638_at","645638","WFDC21P"
"15356","645676_at","645676","ASH1L-AS1"
"15357","645682_at","645682","POU5F1P4"
"15358","645687_at","645687","LINC00520"
"15359","6457_at","6457","SH3GL3"
"15360","645745_at","645745","MT1HL1"
"15361","64577_at","64577","ALDH8A1"
"15362","645784_at","645784","ANKRD36BP2"
"15363","64579_at","64579","NDST4"
"15364","64581_at","64581","CLEC7A"
"15365","64582_at","64582","GPR135"
"15366","645832_at","645832","SEBOX"
"15367","6459_at","6459","SH3GL1P2"
"15368","64593_at","64593","RBMY3AP"
"15369","64595_at","64595","TTTY15"
"15370","645974_at","645974","PABPC1L2B"
"15371","64598_at","64598","MOSPD3"
"15372","64599_at","64599","GIGYF1"
"15373","646_at","646","BNC1"
"15374","64600_at","64600","PLA2G2F"
"15375","64601_at","64601","VPS16"
"15376","646023_at","646023","ADORA2A-AS1"
"15377","6461_at","6461","SHB"
"15378","646113_at","646113","LINC00643"
"15379","646168_at","646168","LRRC77P"
"15380","6462_at","6462","SHBG"
"15381","646214_at","646214","LOC646214"
"15382","646241_at","646241","LINC02223"
"15383","646268_at","646268","LINC01704"
"15384","646282_at","646282","AZGP1P1"
"15385","646309_at","646309","NAMPTP1"
"15386","6464_at","6464","SHC1"
"15387","64641_at","64641","EBF2"
"15388","646417_at","646417","RPL29P5"
"15389","64645_at","64645","MFSD14A"
"15390","646450_at","646450","ARIH2OS"
"15391","64651_at","64651","CSRNP1"
"15392","646522_at","646522","LINC02743"
"15393","646548_at","646548","LOC646548"
"15394","646576_at","646576","HHIP-AS1"
"15395","646588_at","646588","LOC646588"
"15396","646600_at","646600","IGF2BP2-AS1"
"15397","646627_at","646627","LYPD8"
"15398","646658_at","646658","SYNDIG1L"
"15399","646693_at","646693","CNN2P10"
"15400","646701_at","646701","DPPA5P4"
"15401","646736_at","646736","LOC646736"
"15402","646762_at","646762","LOC646762"
"15403","6468_at","6468","FBXW4"
"15404","646808_at","646808","LAGE3P1"
"15405","64689_at","64689","GORASP1"
"15406","6469_at","6469","SHH"
"15407","646903_at","646903","LOC646903"
"15408","64693_at","64693","CTAGE1"
"15409","646962_at","646962","HRCT1"
"15410","646982_at","646982","LINC00598"
"15411","64699_at","64699","TMPRSS3"
"15412","6470_at","6470","SHMT1"
"15413","647024_at","647024","C6orf132"
"15414","647070_at","647070","LOC647070"
"15415","64708_at","64708","COPS7B"
"15416","647087_at","647087","STMP1"
"15417","64710_at","64710","NUCKS1"
"15418","647107_at","647107","LINC01192"
"15419","64711_at","64711","HS3ST6"
"15420","64714_at","64714","PDIA2"
"15421","64718_at","64718","UNKL"
"15422","6472_at","6472","SHMT2"
"15423","647219_at","647219","ASCL5"
"15424","647288_at","647288","CTAGE11P"
"15425","647309_at","647309","GMNC"
"15426","647310_at","647310","TEX22"
"15427","647323_at","647323","LINC02026"
"15428","6474_at","6474","SHOX2"
"15429","64743_at","64743","WDR13"
"15430","64744_at","64744","SMAP2"
"15431","64745_at","64745","METTL17"
"15432","64746_at","64746","ACBD3"
"15433","64747_at","64747","MFSD1"
"15434","647476_at","647476","FRG2EP"
"15435","64748_at","64748","PLPPR2"
"15436","64750_at","64750","SMURF2"
"15437","64753_at","64753","CCDC136"
"15438","64754_at","64754","SMYD3"
"15439","64755_at","64755","C16orf58"
"15440","64756_at","64756","ATPAF1"
"15441","64757_at","64757","MARC1"
"15442","647589_at","647589","ANHX"
"15443","64759_at","64759","TNS3"
"15444","6476_at","6476","SI"
"15445","64760_at","64760","FAM160B2"
"15446","64761_at","64761","PARP12"
"15447","64762_at","64762","GAREM1"
"15448","64763_at","64763","ZNF574"
"15449","64764_at","64764","CREB3L2"
"15450","64766_at","64766","S100PBP"
"15451","64768_at","64768","IPPK"
"15452","64769_at","64769","MEAF6"
"15453","6477_at","6477","SIAH1"
"15454","64770_at","64770","CCDC14"
"15455","64771_at","64771","ILRUN"
"15456","64772_at","64772","ENGASE"
"15457","64773_at","64773","PCED1A"
"15458","64776_at","64776","C11orf1"
"15459","64777_at","64777","RMND5B"
"15460","64778_at","64778","FNDC3B"
"15461","64779_at","64779","MTHFSD"
"15462","6478_at","6478","SIAH2"
"15463","64780_at","64780","MICAL1"
"15464","64781_at","64781","CERK"
"15465","64782_at","64782","AEN"
"15466","64783_at","64783","RBM15"
"15467","64784_at","64784","CRTC3"
"15468","64785_at","64785","GINS3"
"15469","64786_at","64786","TBC1D15"
"15470","64787_at","64787","EPS8L2"
"15471","64788_at","64788","LMF1"
"15472","64789_at","64789","EXO5"
"15473","64792_at","64792","IFT22"
"15474","64793_at","64793","CEP85"
"15475","64794_at","64794","DDX31"
"15476","647946_at","647946","MIR924HG"
"15477","64795_at","64795","RMND5A"
"15478","647979_at","647979","NORAD"
"15479","64798_at","64798","DEPTOR"
"15480","64799_at","64799","IQCH"
"15481","6480_at","6480","ST6GAL1"
"15482","64800_at","64800","EFCAB6"
"15483","64801_at","64801","ARV1"
"15484","64802_at","64802","NMNAT1"
"15485","64805_at","64805","P2RY12"
"15486","64806_at","64806","IL25"
"15487","64816_at","64816","CYP3A43"
"15488","6482_at","6482","ST3GAL1"
"15489","6483_at","6483","ST3GAL2"
"15490","64834_at","64834","ELOVL1"
"15491","64837_at","64837","KLC2"
"15492","64838_at","64838","FNDC4"
"15493","64839_at","64839","FBXL17"
"15494","6484_at","6484","ST3GAL4"
"15495","64840_at","64840","PORCN"
"15496","64841_at","64841","GNPNAT1"
"15497","64843_at","64843","ISL2"
"15498","64844_at","64844","MARCHF7"
"15499","64847_at","64847","SPATA20"
"15500","64848_at","64848","YTHDC2"
"15501","64849_at","64849","SLC13A3"
"15502","64850_at","64850","ETNPPL"
"15503","64852_at","64852","TUT1"
"15504","64854_at","64854","USP46"
"15505","64855_at","64855","NIBAN2"
"15506","64856_at","64856","VWA1"
"15507","64857_at","64857","PLEKHG2"
"15508","64858_at","64858","DCLRE1B"
"15509","64859_at","64859","NABP1"
"15510","64860_at","64860","ARMCX5"
"15511","64863_at","64863","METTL4"
"15512","64864_at","64864","RFX7"
"15513","64866_at","64866","CDCP1"
"15514","648691_at","648691","LL22NC03-63E9.3"
"15515","6487_at","6487","ST3GAL3"
"15516","64881_at","64881","PCDH20"
"15517","6489_at","6489","ST8SIA1"
"15518","64895_at","64895","PAPOLG"
"15519","64897_at","64897","C12orf43"
"15520","648987_at","648987","LOC648987"
"15521","649_at","649","BMP1"
"15522","6490_at","6490","PMEL"
"15523","64900_at","64900","LPIN3"
"15524","64901_at","64901","RANBP17"
"15525","64902_at","64902","AGXT2"
"15526","6491_at","6491","STIL"
"15527","64919_at","64919","BCL11B"
"15528","6492_at","6492","SIM1"
"15529","64921_at","64921","CASD1"
"15530","64922_at","64922","LRRC19"
"15531","64924_at","64924","SLC30A5"
"15532","64926_at","64926","RASAL3"
"15533","64927_at","64927","TTC23"
"15534","64928_at","64928","MRPL14"
"15535","6493_at","6493","SIM2"
"15536","64939_at","64939","SMNP"
"15537","6494_at","6494","SIPA1"
"15538","64940_at","64940","STAG3L4"
"15539","64943_at","64943","NT5DC2"
"15540","649446_at","649446","DLGAP1-AS1"
"15541","64946_at","64946","CENPH"
"15542","64949_at","64949","MRPS26"
"15543","6495_at","6495","SIX1"
"15544","6496_at","6496","SIX3"
"15545","64960_at","64960","MRPS15"
"15546","64963_at","64963","MRPS11"
"15547","64965_at","64965","MRPS9"
"15548","64968_at","64968","MRPS6"
"15549","64969_at","64969","MRPS5"
"15550","6497_at","6497","SKI"
"15551","64975_at","64975","MRPL41"
"15552","64976_at","64976","MRPL40"
"15553","64978_at","64978","MRPL38"
"15554","64979_at","64979","MRPL36"
"15555","6498_at","6498","SKIL"
"15556","64981_at","64981","MRPL34"
"15557","64983_at","64983","MRPL32"
"15558","6499_at","6499","SKIV2L"
"15559","650_at","650","BMP2"
"15560","6500_at","6500","SKP1"
"15561","65003_at","65003","MRPL11"
"15562","65005_at","65005","MRPL9"
"15563","65008_at","65008","MRPL1"
"15564","65009_at","65009","NDRG4"
"15565","65010_at","65010","SLC26A6"
"15566","65012_at","65012","SLC26A10"
"15567","65018_at","65018","PINK1"
"15568","6502_at","6502","SKP2"
"15569","6503_at","6503","SLA"
"15570","6504_at","6504","SLAMF1"
"15571","6505_at","6505","SLC1A1"
"15572","65055_at","65055","REEP1"
"15573","65056_at","65056","GPBP1"
"15574","65057_at","65057","ACD"
"15575","65059_at","65059","RAPH1"
"15576","6506_at","6506","SLC1A2"
"15577","65061_at","65061","CDK15"
"15578","65062_at","65062","TMEM237"
"15579","65065_at","65065","NBEAL1"
"15580","650655_at","650655","ABCA17P"
"15581","650669_at","650669","GAS6-AS1"
"15582","6507_at","6507","SLC1A3"
"15583","65072_at","65072","CFLAR-AS1"
"15584","65078_at","65078","RTN4R"
"15585","6508_at","6508","SLC4A3"
"15586","65080_at","65080","MRPL44"
"15587","65082_at","65082","VPS33A"
"15588","65083_at","65083","NOL6"
"15589","65084_at","65084","TMEM135"
"15590","6509_at","6509","SLC1A4"
"15591","65094_at","65094","JMJD4"
"15592","65095_at","65095","KRI1"
"15593","651_at","651","BMP3"
"15594","6510_at","6510","SLC1A5"
"15595","65108_at","65108","MARCKSL1"
"15596","65109_at","65109","UPF3B"
"15597","6511_at","6511","SLC1A6"
"15598","65110_at","65110","UPF3A"
"15599","65117_at","65117","RSRC2"
"15600","6512_at","6512","SLC1A7"
"15601","65123_at","65123","INTS3"
"15602","65124_at","65124","SOWAHC"
"15603","65125_at","65125","WNK1"
"15604","651250_at","651250","LRRC37A16P"
"15605","6513_at","6513","SLC2A1"
"15606","6514_at","6514","SLC2A2"
"15607","651430_at","651430","FLJ38576"
"15608","6515_at","6515","SLC2A3"
"15609","6517_at","6517","SLC2A4"
"15610","651746_at","651746","ANKRD33B"
