A,Coef.(Intercept),Coef.DiagnosisFactorScz,Coef.BrainpH,t.(Intercept),t.DiagnosisFactorScz,t.BrainpH,p.value.(Intercept),p.value.DiagnosisFactorScz,p.value.BrainpH,p.value.adj.(Intercept),p.value.adj.DiagnosisFactorScz,p.value.adj.BrainpH,F,F.p.value
6.044704,6.491974,-0.1077017,-0.06178413,7.272358,-1.302125,-0.450553,2.32E-09,0.198875,0.6542708,2.57E-09,0.520162,0.7847467,10777.1,6.58E-70
9.021202,9.177873,-0.04608564,-0.02093947,19.68794,-1.066978,-0.2924114,4.02E-25,0.2911365,0.7711891,3.62E-24,0.6063647,0.863397,88019.27,1.46E-92
5.107065,5.626311,-0.04432903,-0.07850845,14.44925,-1.228687,-1.312527,1.99E-19,0.2249745,0.1953703,4.87E-19,0.5473468,0.3701505,40431.83,3.62E-84
5.18837,7.425812,-0.1039293,-0.3456124,7.267166,-1.097718,-2.201816,2.37E-09,0.2776166,0.0323475,2.62E-09,0.5941726,0.1123578,6061.102,1.04E-63
9.023541,16.12116,-0.1795034,-1.108973,7.431743,-0.8930968,-3.32802,1.31E-09,0.3761087,0.001652139,1.46E-09,0.6768671,0.01503564,4071.223,1.99E-59
4.968649,4.92561,-0.02556998,0.008964896,13.33647,-0.7472101,0.1580144,4.80E-18,0.4584567,0.8750856,9.65E-18,0.7302553,0.9280261,42537.55,1.02E-84
7.080178,8.132584,-0.002433951,-0.1664661,16.71635,-0.05399532,-2.227455,4.80E-22,0.9571553,0.03047432,1.95E-21,0.9838572,0.1079439,49781.22,2.06E-86
6.710958,8.361357,0.05089757,-0.2656525,8.31063,0.5459914,-1.718864,5.77E-11,0.587514,0.09186171,6.67E-11,0.8097598,0.225183,10459.34,1.38E-69
6.786972,7.586681,-0.0652216,-0.1211699,17.24006,-1.599595,-1.792471,1.29E-22,0.1160258,0.0791439,5.93E-22,0.4190061,0.2040238,55906.99,1.15E-87
6.830462,6.99514,-0.008762698,-0.02534389,24.60523,-0.3326598,-0.5803295,1.71E-29,0.74079,0.564314,7.52E-28,0.8883211,0.7212258,135672.8,3.12E-97
8.165656,8.354791,-0.04499504,-0.02617237,13.94033,-0.8102774,-0.2842831,8.39E-19,0.421643,0.7773743,1.87E-18,0.7055083,0.8676106,43630.48,5.45E-85
4.55487,6.064817,-0.143844,-0.2270441,9.087149,-2.326126,-2.214577,3.84E-12,0.02413104,0.03140285,4.64E-12,0.2566242,0.1100771,10949.36,4.44E-70
4.265699,4.054956,0.0254463,0.03123725,13.06234,0.8846898,0.6550554,1.08E-17,0.3805832,0.5154521,2.07E-17,0.6801672,0.6823024,44379.58,3.57E-85
6.580369,7.251048,-0.05892964,-0.101264,24.05836,-2.110234,-2.187212,4.81E-29,0.03989318,0.03345921,1.80E-27,0.2908005,0.1149733,112038.9,3.62E-95
5.218935,4.836447,0.003679866,0.06026574,8.17133,0.06710114,0.6628378,9.43E-11,0.9467704,0.5104963,1.08E-10,0.9808098,0.678355,18273.91,1.33E-75
7.098457,8.421532,-0.1208235,-0.1993836,10.71033,-1.658421,-1.650714,1.64E-14,0.1035304,0.1051018,2.27E-14,0.4018048,0.2463434,19156.15,4.14E-76
6.516605,7.768937,0.05418751,-0.2028867,8.071834,0.6076329,-1.372255,1.34E-10,0.546197,0.1761449,1.53E-10,0.7860423,0.3451101,10776.05,6.60E-70
5.255122,3.428267,0.0935157,0.2814624,5.03863,1.483385,2.692952,6.58E-06,0.1442852,0.00962809,6.85E-06,0.4555648,0.04966528,14023.18,9.55E-73
8.671144,6.677633,0.1528006,0.302874,9.675073,2.389397,2.856697,5.13E-13,0.02071163,0.0062335,6.48E-13,0.2474763,0.03703827,37100.66,3.06E-83
7.946589,8.016729,0.07585925,-0.01748292,9.290733,0.9488396,-0.1318977,1.90E-12,0.3472924,0.8955977,2.33E-12,0.6556116,0.9400734,19934.67,1.54E-76
9.225586,10.87577,-0.06922261,-0.2555239,19.05091,-1.308686,-2.913787,1.71E-24,0.1966591,0.005338757,1.28E-23,0.5174159,0.0333485,61383.35,1.13E-88
7.465178,5.794717,0.06018614,0.259495,8.074103,0.9050865,2.353756,1.33E-10,0.3697855,0.02258011,1.52E-10,0.6720621,0.08828853,25431.28,3.63E-79
7.069916,7.288329,-0.04497338,-0.03081092,20.12209,-1.340085,-0.5537583,1.53E-25,0.1863114,0.5822267,1.56E-24,0.5069385,0.7340557,89547.24,9.50E-93
4.369624,4.958403,0.00546746,-0.09370495,13.30881,0.1583851,-1.637308,5.21E-18,0.874795,0.1078821,1.04E-17,0.9526149,0.2506448,32332.07,9.34E-82
9.222631,11.29696,-0.1073414,-0.319493,16.89989,-1.733091,-3.111388,3.02E-22,0.08927949,0.003082789,1.28E-21,0.3798718,0.02308644,44742.09,2.92E-85
8.980681,9.263292,0.08200852,-0.05164877,8.330904,0.7960077,-0.3023829,5.37E-11,0.4298126,0.7636219,6.22E-11,0.7104921,0.8591961,15332.64,1.04E-73
6.65697,8.7445,-0.1188689,-0.3206152,14.9144,-2.188117,-3.559799,5.51E-20,0.03338932,0.000828175,1.49E-19,0.2794154,0.009555357,30303.03,4.67E-81
4.376979,4.601103,-0.03047275,-0.03293403,12.60414,-0.9009367,-0.5873087,4.25E-17,0.3719663,0.5596548,7.53E-17,0.6737888,0.7173332,33789.76,3.12E-82
8.161704,9.287182,-0.09214723,-0.1704997,14.43499,-1.545775,-1.725149,2.08E-19,0.1285021,0.09071345,5.05E-19,0.436578,0.2229034,37824.23,1.90E-83
7.616685,8.10225,0.000901308,-0.07697532,18.9625,0.02276642,-1.172768,2.10E-24,0.9819277,0.2464784,1.53E-23,0.9930142,0.4296776,74687.26,8.63E-91
5.926941,6.522519,-0.03452971,-0.09142068,17.10258,-0.9771715,-1.560491,1.82E-22,0.3332159,0.1249884,8.09E-22,0.6441628,0.2758657,56766.3,7.88E-88
4.724594,4.938061,-0.03025795,-0.03126428,14.71785,-0.9733274,-0.606606,9.46E-20,0.3351033,0.5468729,2.45E-19,0.645725,0.7076119,46605.61,1.06E-85
4.509069,5.973422,-0.04965715,-0.2277383,10.10629,-0.9067383,-2.508275,1.20E-13,0.3689197,0.0154421,1.57E-13,0.6714611,0.06878051,13680.84,1.76E-72
8.548826,7.704752,0.03381018,0.1308357,22.97966,1.088338,2.54028,3.91E-28,0.2816943,0.01424817,9.61E-27,0.5981246,0.06512447,152798.7,1.62E-98
8.578691,7.134478,0.03155894,0.2260695,8.970326,0.4282526,1.850369,5.75E-12,0.6703171,0.07020791,6.90E-12,0.8538683,0.1888051,27345.51,5.99E-80
8.981931,8.499677,0.003732831,0.0760614,21.61491,0.1024521,1.259174,6.25E-27,0.91881,0.2138483,1.01E-25,0.971966,0.3927346,122623.7,3.85E-96
9.108014,13.85432,-0.1366681,-0.7401932,6.55498,-0.6978866,-2.279825,3.06E-08,0.4884998,0.02694412,3.30E-08,0.7508254,0.09934154,4366.583,3.51E-60
9.816781,10.62425,-0.05604971,-0.12317,24.73703,-1.408491,-1.866915,1.34E-29,0.1652099,0.06781659,6.16E-28,0.4817128,0.1844448,122792.3,3.72E-96
10.15348,9.927453,0.06869047,0.03002379,10.15719,0.7585143,0.1999732,1.01E-13,0.4517246,0.8423174,1.34E-13,0.7252453,0.9070879,25365.04,3.88E-79
6.260891,8.731661,-0.09971755,-0.3829187,10.2848,-1.267657,-2.936134,6.64E-14,0.2108262,0.005022259,8.84E-14,0.5334522,0.03194163,12785.01,9.48E-72
8.365225,8.646378,0.02217623,-0.04638997,11.57459,0.3203986,-0.4042648,1.02E-15,0.7500091,0.6877521,1.57E-15,0.8931223,0.8072924,29473.49,9.31E-81
9.514618,8.519018,0.05987477,0.1526428,14.49046,1.099178,1.690205,1.78E-19,0.2769856,0.09725126,4.37E-19,0.5934327,0.2341506,61560.91,1.05E-88
4.590198,3.713714,0.08365244,0.1317801,7.205994,1.751845,1.664583,2.95E-09,0.08596794,0.1022876,3.25E-09,0.3761811,0.2419408,18646.31,8.08E-76
5.811973,5.589408,0.01184611,0.03425249,12.69102,0.2902941,0.5062831,3.27E-17,0.7727989,0.6148961,5.88E-17,0.9037967,0.7569469,40929.85,2.67E-84
6.616145,7.288612,-0.07023105,-0.1005975,11.10986,-1.155379,-0.9982089,4.48E-15,0.2534587,0.3230125,6.52E-15,0.5727195,0.5091118,23904.36,1.69E-78
6.95288,7.178238,0.006127533,-0.03620514,9.878905,0.09101398,-0.3243633,2.58E-13,0.9278472,0.747024,3.31E-13,0.9746269,0.8489117,21520.05,2.30E-77
7.537807,6.698868,0.07345151,0.1266913,14.57413,1.7247,1.794314,1.41E-19,0.09079516,0.07884542,3.53E-19,0.382314,0.2035627,63210.88,5.45E-89
7.828328,6.459377,-0.01075981,0.2177065,11.5408,-0.2074825,2.532137,1.14E-15,0.8364807,0.01454371,1.74E-15,0.9342928,0.06595861,45982.52,1.48E-85
6.586788,6.940077,-0.02845576,-0.05355945,10.29565,-0.4556078,-0.5172446,6.40E-14,0.650656,0.6072795,8.54E-14,0.8426468,0.7518558,22441.85,8.11E-78
5.314361,5.2819,-0.009996383,0.005980839,13.09526,-0.2674842,0.09652868,9.77E-18,0.7902031,0.9234888,1.88E-17,0.912299,0.9573742,40801.92,2.88E-84
7.394607,12.69215,-0.2343825,-0.8192812,12.50485,-2.492298,-5.254685,5.73E-17,0.01607143,3.11E-06,1.00E-16,0.2314603,0.000582319,12484.55,1.71E-71
7.396481,7.463092,0.03752949,-0.01370296,12.69533,0.6890164,-0.1517435,3.22E-17,0.4940165,0.8800034,5.80E-17,0.7551501,0.9312587,37207.89,2.85E-83
7.319726,7.175721,-0.03580904,0.02581532,7.371265,-0.3970093,0.1726333,1.63E-09,0.6930601,0.8636407,1.81E-09,0.8651918,0.9207178,13288.54,3.63E-72
9.849964,8.241011,0.03427975,0.2519309,9.045833,0.406104,1.800197,4.42E-12,0.6864091,0.07789901,5.34E-12,0.8611157,0.2020018,27476.17,5.32E-80
7.208607,8.04283,-0.0668229,-0.1265013,17.03535,-1.527563,-1.744246,2.15E-22,0.1329596,0.08729712,9.39E-22,0.4415841,0.2174655,54793.21,1.90E-87
5.255529,6.257197,-0.1251246,-0.1481206,7.923931,-1.710154,-1.221087,2.27E-10,0.09347292,0.227813,2.58E-10,0.3855593,0.40893,10411.82,1.55E-69
7.980901,4.460976,0.2170115,0.5392179,5.600998,2.940693,4.407276,9.21E-07,0.004959866,5.59E-05,9.70E-07,0.2021331,0.001908863,23606.18,2.31E-78
8.014546,4.969098,0.1264682,0.4716832,5.103509,1.401858,3.15364,5.26E-06,0.1671711,0.002734389,5.48E-06,0.4844868,0.0213299,15928.1,4.04E-74
7.442831,8.605488,-0.0644148,-0.1787181,16.46502,-1.33016,-2.226003,9.10E-22,0.1895363,0.03057782,3.46E-21,0.5096393,0.1081878,47664.51,6.06E-86
7.991033,9.225448,0.01219951,-0.1965208,15.85101,0.2262264,-2.198104,4.47E-21,0.821953,0.03262687,1.47E-20,0.927155,0.1129141,44310.03,3.72E-85
8.640472,11.232,-0.1554581,-0.3973586,15.20948,-2.271968,-3.50276,2.47E-20,0.02744946,0.00098367,7.12E-20,0.2629783,0.01073104,32179.23,1.05E-81
8.772312,5.92725,0.04594238,0.4467147,5.609117,0.4692305,2.751959,8.95E-07,0.6409565,0.008245773,9.42E-07,0.8374259,0.04475025,16200.4,2.65E-74
6.713813,7.026907,-0.009759128,-0.04876501,16.33364,-0.2448282,-0.7379001,1.27E-21,0.8075973,0.4640444,4.72E-21,0.920074,0.6391526,57241.12,6.41E-88
6.0312,6.530943,-0.02391511,-0.07713502,17.29838,-0.6836496,-1.33,1.12E-22,0.497371,0.1895886,5.21E-22,0.7575979,0.3628317,59979.33,2.01E-88
7.483011,5.740048,0.08978389,0.2684899,7.494612,1.265213,2.282086,1.05E-09,0.2116938,0.02680028,1.17E-09,0.5342045,0.09899328,22437.99,8.15E-78
7.808623,9.134683,-0.06415423,-0.2046184,22.57518,-1.711175,-3.291947,8.76E-28,0.09328278,0.001835732,1.90E-26,0.3852112,0.01621511,87533.19,1.67E-92
6.690981,7.612667,-0.1306229,-0.1349916,14.17072,-2.624253,-1.635807,4.36E-19,0.01150392,0.1081969,1.01E-18,0.2161017,0.251062,36462.59,4.71E-83
9.85592,8.675751,0.09642851,0.1788012,9.711147,1.164932,1.30288,4.54E-13,0.2496067,0.1986191,5.75E-13,0.5690654,0.3741848,28606.28,1.96E-80
6.217291,7.272523,-0.1049557,-0.1582984,11.97183,-1.864718,-1.696376,2.94E-16,0.06813013,0.09606915,4.78E-16,0.3443422,0.232483,24621.09,8.12E-79
6.376275,6.896697,-0.02724167,-0.08013056,21.68812,-0.9245832,-1.640399,5.36E-27,0.3596495,0.1072358,8.82E-26,0.6648434,0.2497115,94499.65,2.49E-93
7.872682,8.718919,0.04585217,-0.1378725,11.35707,0.6446074,-1.1691,2.03E-15,0.5221453,0.2479388,3.05E-15,0.7720592,0.4311484,24717.64,7.37E-79
8.054707,7.474609,0.06597713,0.08632644,13.39658,1.276234,1.007209,4.03E-18,0.2078035,0.3187121,8.17E-18,0.5302715,0.5050498,48983.05,3.08E-86
8.27546,11.34131,-0.1099338,-0.4763039,12.31,-1.287827,-3.365498,1.04E-16,0.2037694,0.001479902,1.76E-16,0.5262905,0.01405123,18966.87,5.29E-76
6.164679,6.899483,-0.06621471,-0.1108075,17.89719,-1.853763,-1.871147,2.59E-23,0.06971163,0.06721616,1.41E-22,0.3472846,0.1834938,60103.33,1.91E-88
5.701757,5.774621,0.02923306,-0.01399604,11.0195,0.6020659,-0.1738657,6.00E-15,0.5498667,0.8626772,8.63E-15,0.7882924,0.9201229,27824.57,3.89E-80
7.560139,8.223394,-0.1117627,-0.09564855,13.22068,-1.939238,-1.00104,6.75E-18,0.05815873,0.3216554,1.33E-17,0.3251847,0.5079136,34722.53,1.59E-82
7.608882,8.768956,-0.1333418,-0.1725169,11.635,-1.909485,-1.490118,8.44E-16,0.06197937,0.1425115,1.31E-15,0.3316479,0.3006849,23956.98,1.60E-78
7.210971,8.591496,-0.01957361,-0.2169904,10.8147,-0.2659182,-1.778103,1.16E-14,0.791402,0.08150366,1.64E-14,0.9128501,0.2078506,19365.99,3.16E-76
8.423549,9.33048,-0.01093039,-0.1427131,17.51367,-0.2214321,-1.743843,6.58E-23,0.8256631,0.08736813,3.25E-22,0.928653,0.2175128,58759.31,3.35E-88
6.459191,6.790584,-0.03241973,-0.04975868,23.22647,-1.196787,-1.107938,2.40E-28,0.237066,0.2732208,6.48E-27,0.5592426,0.4588581,114720.5,2.01E-95
6.866684,7.8245,-0.07524085,-0.1453675,19.22238,-1.994967,-2.324814,1.15E-24,0.05154331,0.02420698,9.04E-24,0.3137596,0.0922132,66886.53,1.34E-89
5.491043,5.294437,0.011229,0.03019309,17.16622,0.3929409,0.6372838,1.55E-22,0.6960432,0.5268644,7.01E-22,0.8669547,0.6923927,74499.01,9.19E-91
6.401972,9.569713,-0.02105721,-0.4999088,9.298374,-0.220821,-3.162055,1.85E-12,0.8261363,0.002669583,2.27E-12,0.928653,0.02094438,9099.045,4.39E-68
6.796041,6.165515,0.1458875,0.08759768,9.902674,2.528906,0.9158962,2.38E-13,0.0146625,0.3641433,3.06E-13,0.2279922,0.5491865,28005.56,3.31E-80
6.281508,7.776738,-0.1021927,-0.2282134,12.83391,-1.820174,-2.451733,2.13E-17,0.07475577,0.01777492,3.92E-17,0.3572024,0.07562489,25259.06,4.30E-79
6.918557,7.172298,-0.02505477,-0.03807975,13.75688,-0.5186608,-0.4754732,1.42E-18,0.6062986,0.6365325,3.06E-18,0.8199951,0.7725243,41389.07,2.02E-84
5.736711,5.178843,0.001872103,0.08819284,12.54954,0.04896168,1.39123,5.01E-17,0.961146,0.1703514,8.82E-17,0.9850944,0.3379557,45420.85,2.01E-85
7.312008,6.643933,-0.1255185,0.1163514,6.603476,-1.346438,0.7528172,2.57E-08,0.1842688,0.4551102,2.77E-08,0.5044421,0.6315753,12415.4,1.96E-71
5.12257,6.266302,-0.07481177,-0.1748473,18.14223,-2.337657,-3.295404,1.44E-23,0.02347258,0.001817336,8.34E-23,0.2533599,0.01610254,51700.64,8.04E-87
6.604949,5.967696,0.05815148,0.09603576,5.499015,0.578323,0.5760784,1.32E-06,0.565657,0.5671613,1.39E-06,0.7975038,0.7232757,8706.283,1.31E-67
6.992763,8.150924,-0.05052713,-0.1791732,16.24257,-1.086686,-2.324296,1.61E-21,0.282417,0.02423705,5.84E-21,0.5989297,0.09222452,45639.55,1.78E-85
8.006422,7.832717,-0.03346879,0.03032225,11.41734,-0.5265312,0.2877296,1.68E-15,0.6008608,0.7747499,2.53E-15,0.8169083,0.8661015,32012.26,1.20E-81
4.986538,4.778036,0.03108833,0.03040824,11.83395,0.8310154,0.4902775,4.52E-16,0.4099388,0.6260947,7.20E-16,0.6966403,0.7650742,35850.23,7.18E-83
8.453602,9.998494,-0.1054107,-0.2358081,16.43154,-1.869649,-2.522742,9.91E-22,0.06742821,0.0148916,3.75E-21,0.3427978,0.06710647,45365.15,2.07E-85
8.89549,12.92325,-0.2881185,-0.6136683,14.04059,-3.378443,-4.340283,6.30E-19,0.001424477,6.97E-05,1.43E-18,0.1997119,0.002164694,21959.86,1.39E-77
5.807864,6.588205,-0.07441162,-0.1173303,14.66197,-1.7873,-1.699832,1.10E-19,0.07998643,0.09541243,2.83E-19,0.3656778,0.2313599,39267.04,7.48E-84
7.196404,6.731531,0.05578838,0.0689344,12.85039,1.149418,0.8566611,2.03E-17,0.2558841,0.3957432,3.74E-17,0.5742911,0.5783917,44357.92,3.62E-85
6.88452,7.52189,-0.03168397,-0.09827852,14.26476,-0.648498,-1.213296,3.34E-19,0.5196476,0.2307507,7.90E-19,0.7707344,0.412168,40064.35,4.54E-84
9.520054,9.389631,0.01226249,0.01962482,18.22061,0.2568174,0.247908,1.19E-23,0.7983797,0.8052268,7.08E-23,0.9157999,0.8845324,80211.78,1.46E-91
5.81354,6.769724,-0.007804322,-0.150776,19.22637,-0.2392175,-2.787591,1.14E-24,0.8119205,0.007502135,8.96E-24,0.922615,0.04195149,64074.97,3.89E-89
6.450236,8.439976,0.03742006,-0.3182618,8.193399,0.3920657,-2.011305,8.73E-11,0.6966856,0.04973126,1.00E-10,0.8671733,0.1498961,9218.25,3.18E-68
9.997393,12.97518,-0.1334644,-0.4603796,11.2765,-1.251866,-2.604639,2.63E-15,0.2164773,0.01209776,3.90E-15,0.538619,0.05820034,17745.25,2.77E-75
7.751194,8.889765,-0.05346543,-0.1758238,13.34384,-0.8661539,-1.718061,4.70E-18,0.3905672,0.09200934,9.46E-18,0.6859274,0.2254367,31817.21,1.39E-81
7.364232,10.36401,0.1024556,-0.4836878,7.455181,0.7954223,-2.264988,1.21E-09,0.4301498,0.02790539,1.35E-09,0.7107791,0.1018597,6599.421,1.26E-64
6.683481,7.1983,-0.03310055,-0.07875081,22.99447,-1.141196,-1.637642,3.79E-28,0.2592565,0.1078121,9.42E-27,0.5780692,0.2505677,107133.8,1.10E-94
6.606117,6.934311,-0.01276491,-0.05090377,19.66171,-0.3906316,-0.9395899,4.27E-25,0.6977387,0.3519713,3.82E-24,0.8678494,0.5373773,82463.27,7.36E-92
6.880344,11.47858,-0.1574517,-0.7149965,13.50904,-1.999932,-5.477857,2.90E-18,0.05098667,1.42E-06,6.00E-18,0.3128685,0.000540422,15421.44,9.02E-74
9.164564,7.472729,0.0373108,0.2648024,16.05906,0.8653801,3.704531,2.60E-21,0.3909875,0.000532051,8.98E-21,0.6863876,0.007229241,91172.02,6.08E-93
8.283979,10.73609,-0.0932641,-0.380506,17.66403,-1.656112,-4.075451,4.56E-23,0.1039991,0.000165229,2.34E-22,0.402414,0.003493072,43667.01,5.34E-85
4.850228,5.076661,-0.02031272,-0.03415353,18.32339,-0.7912749,-0.8024793,9.35E-24,0.432543,0.4260958,5.71E-23,0.7128302,0.6057495,72029.74,2.12E-90
7.810585,9.637057,-0.1531964,-0.2763867,15.10323,-2.591226,-2.819764,3.30E-20,0.01251985,0.006884403,9.28E-20,0.2194798,0.0397044,35219.76,1.12E-82
6.13577,8.854484,-0.07071348,-0.4246233,12.86159,-1.108575,-4.015187,1.96E-17,0.2729483,0.000200448,3.63E-17,0.5898926,0.003926585,18675.57,7.77E-76
7.598031,7.86576,-0.03125838,-0.03977384,18.84488,-0.8082591,-0.6203269,2.75E-24,0.4227927,0.5378762,1.94E-23,0.7062311,0.7004889,77882.34,3.05E-91
6.978082,6.546458,-0.1534791,0.08125421,5.521598,-1.397137,0.4461436,1.22E-06,0.168578,0.6574308,1.28E-06,0.4855712,0.7870825,8143.225,6.88E-67
5.864504,5.717384,-0.03659583,0.02637482,9.323264,-0.644071,0.2799823,1.70E-12,0.5224902,0.7806529,2.09E-12,0.7722585,0.8696794,21495.19,2.37E-77
10.8053,15.22691,-0.235369,-0.680476,18.20676,-3.037397,-5.296684,1.23E-23,0.003795265,2.68E-06,7.29E-23,0.2018381,0.000548136,39241.85,7.60E-84
7.733415,8.401899,-0.1629546,-0.09217493,14.1252,-2.956755,-1.008789,4.96E-19,0.004745786,0.317961,1.14E-18,0.2021331,0.5042702,39732.15,5.58E-84
5.146876,4.804614,0.03171001,0.0515396,13.9777,0.9956462,0.9760874,7.54E-19,0.3242441,0.3337475,1.69E-18,0.6363767,0.5196151,52695.74,5.01E-87
7.741681,6.748004,-0.002543213,0.1575833,6.416075,-0.02609807,0.975382,5.03E-08,0.9792836,0.3340936,5.41E-08,0.991912,0.5200351,12735.21,1.04E-71
9.406402,9.152268,0.03091732,0.03764929,18.66179,0.68039,0.499749,4.22E-24,0.4994144,0.6194568,2.81E-23,0.7589979,0.7604777,86462.46,2.27E-92
9.105609,10.28527,-0.1038019,-0.1781016,27.34044,-2.978012,-3.081967,1.29E-31,0.004475695,0.003349567,1.47E-29,0.2021331,0.02434982,137702,2.15E-97
9.200016,6.265624,0.1753557,0.4499868,6.18249,1.867457,2.890476,1.16E-07,0.06773949,0.005688611,1.24E-07,0.3432472,0.03483443,19371.74,3.13E-76
8.095305,14.49022,-0.2465585,-0.9920495,11.08939,-2.0365,-4.942386,4.79E-15,0.04704478,9.17E-06,6.94E-15,0.3038409,0.000820893,9029.654,5.30E-68
10.11321,4.987758,0.3648495,0.7810634,4.507049,3.558215,4.594557,4.01E-05,0.000832157,2.99E-05,4.13E-05,0.1997119,0.00136977,19635.72,2.24E-76
6.973469,9.600911,-0.1254013,-0.4055729,13.03308,-1.837249,-3.584048,1.18E-17,0.07215448,0.000769446,2.24E-17,0.3524369,0.009143147,21066.19,3.90E-77
7.293683,9.738406,-0.1605534,-0.3736814,15.55004,-2.766908,-3.884325,9.92E-21,0.007925875,0.000303672,3.07E-20,0.2047617,0.005099993,31884.65,1.32E-81
8.613594,9.079835,-0.02456428,-0.07177492,17.36301,-0.5069702,-0.8934909,9.53E-23,0.6144173,0.3758998,4.50E-22,0.8242007,0.5598608,63766.85,4.38E-89
7.929594,8.450924,-0.06744936,-0.07689559,12.95805,-1.116208,-0.7675514,1.47E-17,0.2696999,0.4463843,2.77E-17,0.5868739,0.624174,34746.31,1.56E-82
9.176055,9.508229,-0.04228624,-0.04905321,19.56445,-0.9390716,-0.6570614,5.31E-25,0.3522347,0.5141722,4.62E-24,0.65861,0.6810497,83787.7,4.96E-92
8.611003,8.028196,0.02461645,0.09023115,18.05887,0.5976262,1.321294,1.76E-23,0.5528022,0.1924528,9.95E-23,0.789974,0.3665272,88183.28,1.39E-92
6.643543,6.019559,0.08873636,0.09136412,8.562464,1.362283,0.8460191,2.38E-11,0.1792497,0.4015963,2.79E-11,0.4985886,0.5832314,20989.92,4.27E-77
7.53366,7.861759,-0.002104846,-0.05178441,22.15448,-0.06401675,-0.949973,2.05E-27,0.9492136,0.3467219,3.93E-26,0.9817098,0.532668,105932.2,1.46E-94
10.34437,8.342114,0.1130397,0.3075997,13.43893,1.9654,3.225855,3.56E-18,0.05496756,0.002223247,7.28E-18,0.3204142,0.01850923,65273.7,2.45E-89
7.577216,8.378053,-0.03472397,-0.1239114,19.20779,-0.8592016,-1.849337,1.19E-24,0.3943538,0.07035945,9.32E-24,0.688261,0.1890632,70929.24,3.11E-90
8.425806,7.598627,-0.01723986,0.13245,7.280166,-0.1782672,0.8260921,2.26E-09,0.8592377,0.4126992,2.50E-09,0.9443707,0.5944103,15317.16,1.07E-73
8.271065,9.237698,-0.2860231,-0.129051,6.581027,-2.199189,-0.5984968,2.78E-08,0.032545,0.552226,3.00E-08,0.2768155,0.7116975,8162.274,6.49E-67
8.906979,9.116545,-0.09467027,-0.02523373,11.31195,-1.267805,-0.2038258,2.35E-15,0.210774,0.8393218,3.50E-15,0.5333861,0.90557,28708.87,1.79E-80
7.964215,10.39481,-0.1512783,-0.3722242,14.95244,-2.348569,-3.485543,4.97E-20,0.02286429,0.001035835,1.35E-19,0.2527937,0.01101762,30850.68,2.99E-81
7.675119,1.138743,0.3984399,1.00169,0.726627,2.743974,4.160923,0.4708625,0.008421462,0.000125374,0.4716477,0.2058661,0.003001618,5643.139,6.12E-63
9.032621,8.560315,0.1110316,0.06546923,7.137475,0.9991549,0.3553551,3.77E-09,0.3225587,0.723827,4.15E-09,0.6349198,0.8327416,13331.51,3.35E-72
9.345491,11.44042,-0.1564752,-0.3186264,20.61721,-3.043442,-3.738007,5.19E-26,0.003731723,0.000479735,6.15E-25,0.2018381,0.0068083,66672,1.45E-89
8.111236,10.15254,-0.09679542,-0.3151497,14.37167,-1.478831,-2.904154,2.48E-19,0.1454946,0.005480821,5.96E-19,0.4569811,0.0339077,30989.1,2.68E-81
5.428347,5.535275,-0.03903959,-0.01365378,9.107081,-0.6932289,-0.146239,3.58E-12,0.4913923,0.8843242,4.34E-12,0.7527728,0.9339436,18747.79,7.06E-76
10.29199,9.367158,0.02225526,0.144597,15.72699,0.4032754,1.580401,6.20E-21,0.688475,0.1203577,1.99E-20,0.862526,0.2693344,70179.57,4.05E-90
8.050045,6.250722,0.1498993,0.272364,6.426195,1.66324,1.822821,4.85E-08,0.1025574,0.07434749,5.21E-08,0.3998896,0.1963904,16099.39,3.10E-74
8.595381,7.867648,0.05819535,0.1103613,12.60436,1.006226,1.150968,4.24E-17,0.3191797,0.2552516,7.53E-17,0.6324136,0.4393382,44567.41,3.22E-85
5.555356,7.389736,-0.1430503,-0.2784916,10.68934,-2.233275,-2.622433,1.75E-14,0.03006274,0.01155788,2.43E-14,0.27054,0.0562826,15179.97,1.33E-73
7.164334,5.227566,0.1056113,0.2978529,8.474167,1.847734,3.143184,3.24E-11,0.07059522,0.002816983,3.78E-11,0.3493465,0.02176989,31704.59,1.52E-81
4.456642,5.029369,-0.04504172,-0.08691832,14.80323,-1.430835,-1.665424,7.48E-20,0.1587343,0.1021191,1.97E-19,0.4731676,0.2416498,40442.96,3.59E-84
7.745502,7.414463,0.02576689,0.0502617,10.32808,0.3873764,0.4557717,5.75E-14,0.7001312,0.650539,7.70E-14,0.8687088,0.7819946,27359.63,5.91E-80
7.749408,6.285985,0.08767218,0.2243964,11.08304,1.668319,2.575562,4.89E-15,0.1015403,0.01302971,7.08E-15,0.3983202,0.06137317,43879.43,4.74E-85
8.859881,7.435392,0.1680823,0.2114733,6.542186,1.596146,1.211281,3.20E-08,0.1167948,0.2315146,3.45E-08,0.4197049,0.4130331,14284.05,6.04E-73
5.955415,7.48933,-0.1201079,-0.2328346,14.281,-2.471831,-2.890239,3.19E-19,0.01691151,0.005692267,7.56E-19,0.2349434,0.03483592,30313.11,4.63E-81
5.556728,5.968848,-0.008146276,-0.06458323,20.53198,-0.3024342,-1.446207,6.25E-26,0.763583,0.1543952,7.21E-25,0.9003313,0.3177845,85872.39,2.69E-92
