"","Iwamoto_BipolarEffectSize","EntrezGeneID","GeneSymbol","Iwamoto_BipolarSamplingVariance","GeneSymbol"
"4593",0.06228502,"5028","P2RY1",0.00648362595406726,"P2RY1"
"4594",-0.105405857,"5029","P2RY2",0.00596757976342509,"P2RY2"
"4595",-0.038225853,"5031","P2RY6",0.00647398649459461,"P2RY6"
"4596",0.124746656,"5033","P4HA1",0.0130891080057203,"P4HA1"
"4597",0.006666048,"5034","P4HB",0.00324499711994171,"P4HB"
"4598",-0.038405159,"5036","PA2G4",0.0083026810925426,"PA2G4"
"4599",-0.001893864,"5037","PEBP1",0.0101178425817469,"PEBP1"
"4600",0.019563828,"5045","FURIN",0.00531676044159399,"FURIN"
"4601",-0.138487741,"5046","PCSK6",0.0627971874672097,"PCSK6"
"4602",-0.036404896,"5047","PAEP",0.0061926786452843,"PAEP"
"4603",-0.070420624,"5048","PAFAH1B1",0.0187860449559658,"PAFAH1B1"
"4604",0.022587628,"50486","G0S2",0.00982890456089696,"G0S2"
"4605",-0.327619095,"50488","MINK1",0.00822701522216715,"MINK1"
"4606",-0.082996371,"5049","PAFAH1B2",0.00990377628162126,"PAFAH1B2"
"4607",-0.097386857,"5050","PAFAH1B3",0.00439437851979749,"PAFAH1B3"
"4608",-0.028726777,"5051","PAFAH2",0.00475863545150772,"PAFAH2"
"4609",0.018909821,"5052","PRDX1",0.00661850751071288,"PRDX1"
"4610",0.109595006,"5053","PAH",0.00540747370216217,"PAH"
"4611",0.015486315,"5054","SERPINE1",0.0064330565374078,"SERPINE1"
"4612",-0.066563296,"5055","SERPINB2",0.00643451142396653,"SERPINB2"
"4613",-0.087398921,"5058","PAK1",0.0330253993059466,"PAK1"
"4614",0.030979957,"506","ATP5F1B",0.0639679468283662,"ATP5F1B"
"4615",0.006165562,"50618","ITSN2",0.00793209665872916,"ITSN2"
"4616",0.007226421,"5062","PAK2",0.00714456858764516,"PAK2"
"4617",0.012078824,"50626","CYHR1",0.00620557308619544,"CYHR1"
"4618",0.10549144,"50628","GEMIN4",0.00505833202975789,"GEMIN4"
"4619",-0.000182349,"5063","PAK3",0.0139937047517319,"PAK3"
"4620",-0.021467906,"5064","PALM",0.00582301468613771,"PALM"
"4621",-0.045046907,"50649","ARHGEF4",0.00325592389519467,"ARHGEF4"
"4622",-0.030263697,"5066","PAM",0.015726514907895,"PAM"
"4623",-0.040091466,"50674","NEUROG3",0.00565581187859671,"NEUROG3"
"4624",0.066866743,"5068","REG3A",0.0129361148595969,"REG3A"
"4625",0.036041506,"5069","PAPPA",0.00665921686444917,"PAPPA"
"4626",-0.024788068,"5071","PRKN",0.00429830515078059,"PRKN"
"4627",-0.056990082,"50717","DCAF8",0.00598707246068607,"DCAF8"
"4628",0.032206234,"5073","PARN",0.00631513840571861,"PARN"
"4629",0.089905878,"5074","PAWR",0.00465713911524494,"PAWR"
"4630",0.047642731,"5075","PAX1",0.00859834718296567,"PAX1"
"4631",-0.013726612,"5076","PAX2",0.00487862080308942,"PAX2"
"4632",-0.047706744,"5077","PAX3",0.00306434728611373,"PAX3"
"4633",-0.045561509,"5078","PAX4",0.00443396589198539,"PAX4"
"4634",-0.076185292,"5079","PAX5",0.00486575333479901,"PAX5"
"4635",0.130889685,"5080","PAX6",0.0202749318007272,"PAX6"
"4636",0.002660517,"5081","PAX7",0.00568364865093274,"PAX7"
"4637",-0.000926398,"50810","HDGFL3",0.00302401977192147,"HDGFL3"
"4638",-0.069842186,"50813","COPS7A",0.0114357115262747,"COPS7A"
"4639",0.094471609,"50814","NSDHL",0.00497901925228138,"NSDHL"
"4640",-0.051779903,"5082","PDCL",0.00425344739737449,"PDCL"
"4641",-0.009051274,"5083","PAX9",0.00528034810650298,"PAX9"
"4642",-0.060693267,"50846","DHH",0.00510166399573774,"DHH"
"4643",0.141468913,"50852","TRAT1",0.00426279014063876,"TRAT1"
"4644",0.158907454,"50853","VILL",0.0109798552402106,"VILL"
"4645",0.057161631,"50855","PARD6A",0.00483387812451823,"PARD6A"
"4646",0.06969795,"50859","SPOCK3",0.0178222874748811,"SPOCK3"
"4647",-0.038500185,"5087","PBX1",0.00401596174649663,"PBX1"
"4648",-0.08444819,"509","ATP5F1C",0.0201872914909566,"ATP5F1C"
"4649",-0.030382225,"5090","PBX3",0.007905175953571,"PBX3"
"4650",0.037266088,"5091","PC",0.00455115385963058,"PC"
"4651",0.038104785,"5092","PCBD1",0.00584843653573875,"PCBD1"
"4652",-0.070747238,"5093","PCBP1",0.0108963144814645,"PCBP1"
"4653",0.045973452,"50937","CDON",0.00395741786115492,"CDON"
"4654",0.057280969,"5094","PCBP2",0.0056071867619849,"PCBP2"
"4655",0.015447793,"5095","PCCA",0.00809143036982133,"PCCA"
"4656",-0.044395525,"5096","PCCB",0.012203240898537,"PCCB"
"4657",-0.023863014,"5097","PCDH1",0.00360904892417866,"PCDH1"
"4658",-0.127384505,"5099","PCDH7",0.00514314803830536,"PCDH7"
"4659",0.160373398,"50999","TMED5",0.0175633255703738,"TMED5"
"4660",0.12962613,"51","ACOX1",0.00288617147706129,"ACOX1"
"4661",0.120358916,"5100","PCDH8",0.0442101446057492,"PCDH8"
"4662",-0.104472306,"5101","PCDH9",0.0153898400487812,"PCDH9"
"4663",0.095415937,"51014","TMED7",0.00753528220291569,"TMED7"
"4664",0.041827983,"51018","RRP15",0.00333050987073854,"RRP15"
"4665",0.180627665,"51020","HDDC2",0.0178826383185764,"HDDC2"
"4666",0.165979793,"51029","DESI2",0.00827337436823771,"DESI2"
"4667",0.0817328,"51031","GLOD4",0.0145604420224387,"GLOD4"
"4668",0.019895575,"51032","CELA2B",0.00742566582159499,"CELA2B"
"4669",-0.037922993,"51035","UBXN1",0.00458229887777943,"UBXN1"
"4670",-0.014592769,"5104","SERPINA5",0.00567460958722618,"SERPINA5"
"4671",0.027158736,"51042","ZNF593",0.0125720348978747,"ZNF593"
"4672",0.003928496,"51043","ZBTB7B",0.00559067327732,"ZBTB7B"
"4673",0.016874282,"51046","ST8SIA3",0.00709418636609093,"ST8SIA3"
"4674",0.03376563,"5105","PCK1",0.0101054456478363,"PCK1"
"4675",0.005329716,"51050","PI15",0.0103952099095849,"PI15"
"4676",-0.101801484,"5106","PCK2",0.00329224749050688,"PCK2"
"4677",0.072493261,"51066","SSUH2",0.00514960701219515,"SSUH2"
"4678",-0.020655413,"51079","NDUFA13",0.00611482102570942,"NDUFA13"
"4679",0.027982584,"5108","PCM1",0.00411053077656573,"PCM1"
"4680",-0.125844082,"51083","GAL",0.0119166055202825,"GAL"
"4681",-0.254724238,"51090","PLLP",0.0545187615908299,"PLLP"
"4682",-0.090424557,"51096","UTP18",0.0158325919671743,"UTP18"
"4683",0.053033013,"51097","SCCPDH",0.00598972386025293,"SCCPDH"
"4684",0.132385548,"51099","ABHD5",0.0025127564308146,"ABHD5"
"4685",0.081379889,"5110","PCMT1",0.0117759128853778,"PCMT1"
"4686",0.056019699,"51100","SH3GLB1",0.00862020141301515,"SH3GLB1"
"4687",-0.054272754,"51103","NDUFAF1",0.00703050089723337,"NDUFAF1"
"4688",0.008706168,"51109","RDH11",0.00716222597692237,"RDH11"
"4689",0.069462423,"5111","PCNA",0.00329655379258603,"PCNA"
"4690",-0.115148736,"51112","TRAPPC12",0.0039718775266371,"TRAPPC12"
"4691",0.06128968,"51141","INSIG2",0.00967609337101865,"INSIG2"
"4692",0.0617643,"5116","PCNT",0.00542413344929994,"PCNT"
"4693",0.012173426,"51172","NAGPA",0.00628733829939075,"NAGPA"
"4694",-0.03469182,"51176","LEF1",0.00979144613911595,"LEF1"
"4695",-0.025969364,"5118","PCOLCE",0.00433323623288186,"PCOLCE"
"4696",0.037522336,"5119","CHMP1A",0.00232291364075098,"CHMP1A"
"4697",0.053711235,"51196","PLCE1",0.00860198589454646,"PLCE1"
"4698",0.041848979,"51208","CLDN18",0.00748896489218927,"CLDN18"
"4699",0.219189061,"5121","PCP4",0.0260420455685672,"PCP4"
"4700",-0.096930509,"5122","PCSK1",0.0387860269894949,"PCSK1"
"4701",-0.070610577,"51230","PHF20",0.00342337242367721,"PHF20"
"4702",0.123480859,"51232","CRIM1",0.0113070938703619,"CRIM1"
"4703",0.103777744,"5125","PCSK5",0.00602174505165675,"PCSK5"
"4704",0.112779048,"51257","MARCHF2",0.017430372606638,"MARCHF2"
"4705",-0.003318522,"5126","PCSK2",0.00511650846881564,"PCSK2"
"4706",-0.107195578,"5127","CDK16",0.0102700738093168,"CDK16"
"4707",-0.00224039,"51275","MAPKAPK5-AS1",0.0190556798466972,"MAPKAPK5-AS1"
"4708",0.02878865,"5128","CDK17",0.0156279301116012,"CDK17"
"4709",-0.219813773,"5129","CDK18",0.0184660867150216,"CDK18"
"4710",0.00933965,"513","ATP5F1D",0.0025308215711556,"ATP5F1D"
"4711",-0.108801027,"5130","PCYT1A",0.00358028903579344,"PCYT1A"
"4712",0.142735295,"51304","ZDHHC3",0.00905119526650436,"ZDHHC3"
"4713",0.060411418,"51308","REEP2",0.00552073760830727,"REEP2"
"4714",0.086558547,"51317","PHF21A",0.0103655192297791,"PHF21A"
"4715",-0.005077179,"5132","PDC",0.00729854366701782,"PDC"
"4716",-0.020501477,"5133","PDCD1",0.00722394700547527,"PDCD1"
"4717",-0.17755508,"5134","PDCD2",0.00735452873261946,"PDCD2"
"4718",-0.002164392,"51341","ZBTB7A",0.0732621298514268,"ZBTB7A"
"4719",0.017636297,"51343","FZR1",0.00442775369064842,"FZR1"
"4720",-0.131223977,"51347","TAOK3",0.0137502463388207,"TAOK3"
"4721",-0.051008253,"51350","KRT76",0.00752159641303468,"KRT76"
"4722",0.007778211,"51352","WT1-AS",0.00667014449322599,"WT1-AS"
"4723",0.187336607,"5136","PDE1A",0.0159297304636329,"PDE1A"
"4724",0.051310978,"51360","MBTPS2",0.00780271388527052,"MBTPS2"
"4725",0.238462772,"51362","CDC40",0.00825562517468593,"CDC40"
"4726",0.039820466,"51363","CHST15",0.00570996674003251,"CHST15"
"4727",0.010186037,"51364","ZMYND10",0.00601314041648485,"ZMYND10"
"4728",0.047541625,"51366","UBR5",0.00768883643729741,"UBR5"
"4729",-0.079344563,"51367","POP5",0.0108209008244866,"POP5"
"4730",-0.014651401,"5137","PDE1C",0.00343172233215915,"PDE1C"
"4731",-0.045282154,"51375","SNX7",0.00712600428804313,"SNX7"
"4732",0.002479299,"51379","CRLF3",0.00969642484520932,"CRLF3"
"4733",-0.081542177,"5138","PDE2A",0.00554445810772808,"PDE2A"
"4734",-0.015070879,"51382","ATP6V1D",0.0128490541273703,"ATP6V1D"
"4735",0.125536839,"5139","PDE3A",0.00532099024395585,"PDE3A"
"4736",-0.020062339,"5140","PDE3B",0.00487461850881758,"PDE3B"
"4737",0.033377083,"51406","NOL7",0.00659844740454792,"NOL7"
"4738",-0.054148047,"5141","PDE4A",0.00560005493877633,"PDE4A"
"4739",0.012882121,"51412","ACTL6B",0.00762958847836994,"ACTL6B"
"4740",0.100335828,"5142","PDE4B",0.015886276218922,"PDE4B"
"4741",-0.294554816,"51421","AMOTL2",0.0277644640984805,"AMOTL2"
"4742",-0.073022912,"5143","PDE4C",0.00398423815252728,"PDE4C"
"4743",0.082545672,"51430","SUCO",0.00656014318089336,"SUCO"
"4744",-0.090412778,"51433","ANAPC5",0.00941155308073677,"ANAPC5"
"4745",0.043170903,"51439","FAM8A1",0.0113039520344804,"FAM8A1"
"4746",0.064843282,"5144","PDE4D",0.0106403133882711,"PDE4D"
"4747",0.073583642,"51442","VGLL1",0.00686656691674534,"VGLL1"
"4748",-0.095490344,"5145","PDE6A",0.00442126131854678,"PDE6A"
"4749",-0.059285486,"51454","GULP1",0.0151519960842917,"GULP1"
"4750",0.073339352,"5146","PDE6C",0.00401347208632613,"PDE6C"
"4751",0.025608003,"51460","SFMBT1",0.00450883179572598,"SFMBT1"
"4752",0.050844373,"51465","UBE2J1",0.00480764576057433,"UBE2J1"
"4753",0.038101162,"5147","PDE6D",0.00339940206612803,"PDE6D"
"4754",-0.046812038,"5148","PDE6G",0.00613630710688803,"PDE6G"
"4755",-0.040864482,"5149","PDE6H",0.00735310506462099,"PDE6H"
"4756",-0.027760687,"51490","SPOUT1",0.00278651598556395,"SPOUT1"
"4757",0.002789264,"51491","NOP16",0.00381595514808726,"NOP16"
"4758",0.124137272,"51493","RTCB",0.0123772928060538,"RTCB"
"4759",0.142387908,"51499","TRIAP1",0.00580706264933967,"TRIAP1"
"4760",0.069355331,"515","ATP5PB",0.0070020821837206,"ATP5PB"
"4761",-0.154884502,"5151","PDE8A",0.0457733221563425,"PDE8A"
"4762",-0.003055843,"51512","GTSE1",0.00526454223017623,"GTSE1"
"4763",-0.005256595,"5152","PDE9A",0.0169121734716481,"PDE9A"
"4764",-0.029667922,"51526","OSER1",0.00618220885769719,"OSER1"
"4765",-0.038241558,"5153","PDE1B",0.0090313859526731,"PDE1B"
"4766",-0.116942819,"5154","PDGFA",0.00346890000021665,"PDGFA"
"4767",-0.066318916,"5155","PDGFB",0.00493819668184354,"PDGFB"
"4768",-0.023951827,"51552","RAB14",0.0144202983503084,"RAB14"
"4769",0.046478535,"5156","PDGFRA",0.00450636003896216,"PDGFRA"
"4770",0.051827912,"51560","RAB6B",0.00534413713761466,"RAB6B"
"4771",-0.042289269,"51567","TDP2",0.0115583689358395,"TDP2"
"4772",-0.014418442,"5157","PDGFRL",0.0087191571530727,"PDGFRL"
"4773",0.142978293,"51573","GDE1",0.00828024374775554,"GDE1"
"4774",0.251220613,"51574","LARP7",0.00777986158133306,"LARP7"
"4775",-0.205411621,"5158","PDE6B",0.0395295319924695,"PDE6B"
"4776",0.081931019,"51582","AZIN1",0.0185925927330449,"AZIN1"
"4777",0.059812353,"51585","PCF11",0.0210246420370419,"PCF11"
"4778",0.002459879,"51588","PIAS4",0.00592980393464285,"PIAS4"
"4779",0.035171283,"5159","PDGFRB",0.00507925817720724,"PDGFRB"
"4780",0.129450357,"51592","TRIM33",0.00907515268448782,"TRIM33"
"4781",-0.023358406,"51593","SRRT",0.00360278768513161,"SRRT"
"4782",0.011716761,"51594","NBAS",0.00882324151029893,"NBAS"
"4783",-0.156116323,"51599","LSR",0.0141452873897391,"LSR"
"4784",-0.016467066,"516","ATP5MC1",0.00524209976912845,"ATP5MC1"
"4785",-0.003172726,"5160","PDHA1",0.00903300313345933,"PDHA1"
"4786",0.02012676,"51601","LIPT1",0.00567538698911983,"LIPT1"
"4787",-0.094999068,"51603","EEF1AKNMT",0.0169558726561318,"EEF1AKNMT"
"4788",0.127070331,"51606","ATP6V1H",0.00675301823917146,"ATP6V1H"
"4789",0.012965094,"5161","PDHA2",0.00739273858087617,"PDHA2"
"4790",-0.091359714,"51614","ERGIC3",0.0108621037800772,"ERGIC3"
"4791",0.098337908,"5162","PDHB",0.00988437353726983,"PDHB"
"4792",-0.031885123,"51626","DYNC2LI1",0.0068053223389954,"DYNC2LI1"
"4793",0.075962469,"5163","PDK1",0.00724465319139365,"PDK1"
"4794",0.039554982,"51634","RBMX2",0.00514609705142894,"RBMX2"
"4795",0.012096563,"51635","DHRS7",0.00967859993188714,"DHRS7"
"4796",-0.093299632,"5164","PDK2",0.00307236359498244,"PDK2"
"4797",0.05609173,"5165","PDK3",0.0022312827125639,"PDK3"
"4798",0.105002445,"5166","PDK4",0.00582068522433556,"PDK4"
"4799",0.057316995,"51663","ZFR",0.00313177194990527,"ZFR"
"4800",-0.036309152,"51665","ASB1",0.00461407785923216,"ASB1"
"4801",0.021801473,"51666","ASB4",0.00492729177248487,"ASB4"
"4802",0.022374222,"51668","HSPB11",0.0158474876102585,"HSPB11"
"4803",0.024605528,"51669","SARAF",0.0197858886961208,"SARAF"
"4804",-0.026194536,"5167","ENPP1",0.00346738020780722,"ENPP1"
"4805",0.12275989,"51678","MPP6",0.00686952676001909,"MPP6"
"4806",-0.261640648,"5168","ENPP2",0.10235113351268,"ENPP2"
"4807",0.02035207,"51690","LSM7",0.0101331767455113,"LSM7"
"4808",0.09040805,"5170","PDPK1",0.00384598411236639,"PDPK1"
"4809",-0.170162363,"51704","GPRC5B",0.0448390535242383,"GPRC5B"
"4810",0.029010516,"51706","CYB5R1",0.00416571479332963,"CYB5R1"
"4811",0.047426439,"51710","ZNF44",0.00506213158238704,"ZNF44"
"4812",-0.077883423,"5172","SLC26A4",0.00807121880177809,"SLC26A4"
"4813",-0.064457525,"5173","PDYN",0.0108220236031639,"PDYN"
"4814",0.055662373,"51741","WWOX",0.00437532564308239,"WWOX"
"4815",-0.057295486,"51747","LUC7L3",0.0145782815427109,"LUC7L3"
"4816",0.03886011,"5175","PECAM1",0.00917875537850365,"PECAM1"
"4817",0.028750037,"51750","RTEL1",0.00310976611641482,"RTEL1"
"4818",0.059511747,"51754","TMEM8B",0.00234751873250915,"TMEM8B"
"4819",-0.079850871,"51755","CDK12",0.00375922120782728,"CDK12"
"4820",-0.074402121,"5176","SERPINF1",0.00823860199132787,"SERPINF1"
"4821",0.011589473,"51760","SYT17",0.00386612328390144,"SYT17"
"4822",-0.029252714,"51761","ATP8A2",0.0045547069928501,"ATP8A2"
"4823",0.000482256,"51763","INPP5K",0.00287248166107171,"INPP5K"
"4824",-0.063637501,"51778","MYOZ2",0.00474748452869086,"MYOZ2"
"4825",0.024970582,"5178","PEG3",0.00875472547617975,"PEG3"
"4826",-0.028376725,"51780","KDM3B",0.00777910037783701,"KDM3B"
"4827",0.195736538,"5179","PENK",0.0291604718404501,"PENK"
"4828",0.092977055,"518","ATP5MC3",0.0198163407887516,"ATP5MC3"
"4829",0.030666281,"5184","PEPD",0.00499441829825098,"PEPD"
"4830",0.18196584,"5187","PER1",0.00712207345617903,"PER1"
"4831",-0.16385926,"5188","GATB",0.00549635507362918,"GATB"
"4832",0.056423764,"5189","PEX1",0.00597552160022709,"PEX1"
"4833",-0.292836937,"5190","PEX6",0.0304487500245732,"PEX6"
"4834",0.154519819,"5191","PEX7",0.0104683611424294,"PEX7"
"4835",-0.040775727,"5192","PEX10",0.00398802298460815,"PEX10"
"4836",-0.565836642,"5193","PEX12",0.0614346522421888,"PEX12"
"4837",-0.033371887,"5194","PEX13",0.00460505488617722,"PEX13"
"4838",0.08313173,"5195","PEX14",0.00526540077877103,"PEX14"
"4839",-0.035803056,"5196","PF4",0.0034455915419456,"PF4"
"4840",0.031366303,"5197","PF4V1",0.00258360708492708,"PF4V1"
"4841",-0.094395104,"5198","PFAS",0.00466706145944556,"PFAS"
"4842",0.005735874,"5199","CFP",0.00654076141357013,"CFP"
"4843",0.112916877,"52","ACP1",0.00966634288003543,"ACP1"
"4844",-0.012591431,"5201","PFDN1",0.00518800899860784,"PFDN1"
"4845",0.080167057,"5203","PFDN4",0.00864137844922757,"PFDN4"
"4846",0.098067969,"5204","PFDN5",0.00845169608071606,"PFDN5"
"4847",0.1135536,"5205","ATP8B1",0.0058302729657913,"ATP8B1"
"4848",0.011884563,"5207","PFKFB1",0.00555548216941108,"PFKFB1"
"4849",0.05500141,"5208","PFKFB2",0.00525572968495239,"PFKFB2"
"4850",0.074913342,"5209","PFKFB3",0.00540789907318506,"PFKFB3"
"4851",0.001366335,"521","ATP5ME",0.00577388677885086,"ATP5ME"
"4852",-0.047692501,"5210","PFKFB4",0.00404799382110578,"PFKFB4"
"4853",-0.088556367,"5211","PFKL",0.00343415368621271,"PFKL"
"4854",0.012822553,"5213","PFKM",0.00899950347422123,"PFKM"
"4855",0.020960928,"5214","PFKP",0.0179085320574823,"PFKP"
"4856",0.012971769,"5216","PFN1",0.00576556415697096,"PFN1"
"4857",0.013254198,"5217","PFN2",0.0088687190217918,"PFN2"
"4858",-0.100121497,"5218","CDK14",0.0173729975404761,"CDK14"
"4859",-0.018501071,"522","ATP5PF",0.0240995601999164,"ATP5PF"
"4860",0.013570063,"5224","PGAM2",0.00838321110133191,"PGAM2"
"4861",0.02034308,"5225","PGC",0.00778090341986995,"PGC"
"4862",0.200969093,"5226","PGD",0.00942023559206739,"PGD"
"4863",0.019644543,"5228","PGF",0.00800910991140069,"PGF"
"4864",-0.106000921,"5229","PGGT1B",0.0034565942932254,"PGGT1B"
"4865",-0.031073478,"523","ATP6V1A",0.0229292350686134,"ATP6V1A"
"4866",-0.005923358,"5230","PGK1",0.0273022338830721,"PGK1"
"4867",0.115424186,"5236","PGM1",0.00919285314660595,"PGM1"
"4868",-0.039037791,"5238","PGM3",0.00299500926596453,"PGM3"
"4869",-0.05159944,"5239","PGM5",0.00562692461298357,"PGM5"
"4870",-0.01791216,"5241","PGR",0.00319733926463448,"PGR"
"4871",0.042816421,"5243","ABCB1",0.00496248807430319,"ABCB1"
"4872",-0.027277452,"5244","ABCB4",0.00718723816573644,"ABCB4"
"4873",0.054166904,"5245","PHB",0.00412436325180592,"PHB"
"4874",0.131851047,"525","ATP6V1B1",0.00770778553187181,"ATP6V1B1"
"4875",0.130912407,"5250","SLC25A3",0.0117116128133892,"SLC25A3"
"4876",0.037336277,"5251","PHEX",0.00526968374254555,"PHEX"
"4877",-0.007155938,"5252","PHF1",0.00278322066785273,"PHF1"
"4878",-0.098866178,"5253","PHF2",0.00977164360794948,"PHF2"
"4879",0.176759057,"5255","PHKA1",0.00538432801400296,"PHKA1"
"4880",-0.016674119,"5256","PHKA2",0.00575455318407667,"PHKA2"
"4881",0.025526262,"5257","PHKB",0.0184447349766948,"PHKB"
"4882",0.050196928,"526","ATP6V1B2",0.0109289761417676,"ATP6V1B2"
"4883",-0.073074516,"5260","PHKG1",0.0134227728026247,"PHKG1"
"4884",-0.017496954,"5261","PHKG2",0.00311366972671052,"PHKG2"
"4885",0.015104033,"5264","PHYH",0.0115260618910716,"PHYH"
"4886",-0.023434371,"5265","SERPINA1",0.010639100254907,"SERPINA1"
"4887",-0.027660051,"5266","PI3",0.0108354007454443,"PI3"
"4888",0.065998339,"5267","SERPINA4",0.00802501409913408,"SERPINA4"
"4889",0.009022034,"5268","SERPINB5",0.0045264890255247,"SERPINB5"
"4890",-0.025512846,"5269","SERPINB6",0.0155290944318755,"SERPINB6"
"4891",-0.049347323,"527","ATP6V0C",0.00648483130683258,"ATP6V0C"
"4892",0.153155784,"5270","SERPINE2",0.0165088952003599,"SERPINE2"
"4893",-0.030430312,"5271","SERPINB8",0.00460877014679109,"SERPINB8"
"4894",-0.091348013,"5272","SERPINB9",0.00471506475209154,"SERPINB9"
"4895",0.052546088,"5273","SERPINB10",0.00561085025133084,"SERPINB10"
"4896",-0.076548913,"5274","SERPINI1",0.0227097066650137,"SERPINI1"
"4897",0.078400611,"5275","SERPINB13",0.0143570784924689,"SERPINB13"
"4898",-0.001646594,"5276","SERPINI2",0.00405561577134876,"SERPINI2"
"4899",0.067733176,"5277","PIGA",0.0124241132790302,"PIGA"
"4900",-0.105371954,"5279","PIGC",0.00667732557387965,"PIGC"
"4901",-0.019842018,"528","ATP6V1C1",0.00531316243940245,"ATP6V1C1"
"4902",0.062513798,"5280","PIGCP1",0.00561717855817856,"PIGCP1"
"4903",0.157107865,"5281","PIGF",0.0142529488696303,"PIGF"
"4904",0.093540195,"5283","PIGH",0.0124704953483809,"PIGH"
"4905",0.018169814,"5284","PIGR",0.00924227037744454,"PIGR"
"4906",0.12289981,"5286","PIK3C2A",0.0108518092327409,"PIK3C2A"
"4907",-0.122771527,"5287","PIK3C2B",0.0195805939974446,"PIK3C2B"
"4908",-0.066246209,"5288","PIK3C2G",0.0037653730150108,"PIK3C2G"
"4909",0.032332606,"5289","PIK3C3",0.00519330838886826,"PIK3C3"
"4910",-0.036802362,"529","ATP6V1E1",0.0148067672928446,"ATP6V1E1"
"4911",0.18521385,"5290","PIK3CA",0.00875312109538064,"PIK3CA"
"4912",0.099026682,"5291","PIK3CB",0.0072080315472357,"PIK3CB"
"4913",0.151796511,"5292","PIM1",0.00624885315620966,"PIM1"
"4914",-0.031007096,"5293","PIK3CD",0.00783094737993718,"PIK3CD"
"4915",0.048888081,"5294","PIK3CG",0.00490001162487799,"PIK3CG"
"4916",0.080903507,"5295","PIK3R1",0.013397978775844,"PIK3R1"
"4917",-0.116163223,"5296","PIK3R2",0.00792188986339651,"PIK3R2"
"4918",0.009978248,"5298","PI4KB",0.0073387960570053,"PI4KB"
"4919",-0.033708665,"53","ACP2",0.0058413095828534,"ACP2"
"4920",0.065910188,"5300","PIN1",0.00733206697561343,"PIN1"
"4921",0.092278527,"5301","PIN1P1",0.0103414088858257,"PIN1P1"
"4922",0.00544975,"5303","PIN4",0.0062797307813568,"PIN4"
"4923",-0.041365163,"5304","PIP",0.00582755163464693,"PIP"
"4924",0.003289494,"5305","PIP4K2A",0.0372035140016135,"PIP4K2A"
"4925",-0.0293941,"5306","PITPNA",0.0102453279492339,"PITPNA"
"4926",-0.116264024,"5307","PITX1",0.00573145357783626,"PITX1"
"4927",-0.038910755,"5308","PITX2",0.00486408798115071,"PITX2"
"4928",-0.086502951,"5309","PITX3",0.00675937431772791,"PITX3"
"4929",-0.007973317,"5310","PKD1",0.00864988300908546,"PKD1"
"4930",0.028863548,"5311","PKD2",0.00275207235881398,"PKD2"
"4931",0.036311289,"5313","PKLR",0.00504833045196393,"PKLR"
"4932",-0.054744575,"5315","PKM",0.00373775930675604,"PKM"
"4933",0.003664895,"5316","PKNOX1",0.0114977412310891,"PKNOX1"
"4934",0.061876496,"5317","PKP1",0.00990048610625502,"PKP1"
"4935",0.013454904,"5318","PKP2",0.00375716690573584,"PKP2"
"4936",0.030407269,"5319","PLA2G1B",0.00678424851130068,"PLA2G1B"
"4937",0.032856115,"5320","PLA2G2A",0.00434883340751146,"PLA2G2A"
"4938",0.136520424,"5321","PLA2G4A",0.00602635090594238,"PLA2G4A"
"4939",0.105134406,"5322","PLA2G5",0.0151086939066744,"PLA2G5"
"4940",-0.031161148,"5324","PLAG1",0.00562223287245173,"PLAG1"
"4941",0.021228157,"5325","PLAGL1",0.0117495906162369,"PLAGL1"
"4942",0.186147904,"5326","PLAGL2",0.00807099702520375,"PLAGL2"
"4943",-0.060605829,"5327","PLAT",0.00939769417965985,"PLAT"
"4944",-0.021675239,"5328","PLAU",0.00490336474228392,"PLAU"
"4945",-0.047902571,"5329","PLAUR",0.00548034534898885,"PLAUR"
"4946",0.035956806,"533","ATP6V0B",0.00558912417633905,"ATP6V0B"
"4947",-0.102485251,"5330","PLCB2",0.00383538514767486,"PLCB2"
"4948",-0.110563057,"5331","PLCB3",0.00818714213518036,"PLCB3"
"4949",-0.014760737,"5332","PLCB4",0.00335112146021698,"PLCB4"
"4950",-0.029047898,"5333","PLCD1",0.00504966371027096,"PLCD1"
"4951",-0.053961907,"53335","BCL11A",0.0143872059673524,"BCL11A"
"4952",-0.061839898,"5334","PLCL1",0.0156223757179327,"PLCL1"
"4953",0.142314323,"53340","SPA17",0.0074958297265991,"SPA17"
"4954",-0.028782968,"5335","PLCG1",0.00371137854364798,"PLCG1"
"4955",-0.23724616,"53358","SHC3",0.0229615581675237,"SHC3"
"4956",0.039739707,"5336","PLCG2",0.00579155570827132,"PLCG2"
"4957",-0.03997881,"5337","PLD1",0.00733350822552065,"PLD1"
"4958",-0.025207534,"5338","PLD2",0.00542991966318204,"PLD2"
"4959",-0.075389438,"5339","PLEC",0.00609448113313125,"PLEC"
"4960",0.113928661,"534","ATP6V1G2",0.0150016762267051,"ATP6V1G2"
"4961",-0.064188368,"53405","CLIC5",0.00448192402562682,"CLIC5"
"4962",-0.163365172,"5341","PLEK",0.00403717403858562,"PLEK"
"4963",-0.066116653,"5345","SERPINF2",0.00557157816635317,"SERPINF2"
"4964",-0.076810169,"5346","PLIN1",0.00690122973532105,"PLIN1"
"4965",-0.045422132,"5347","PLK1",0.00805905140767731,"PLK1"
