"","Maycox_SchizSamplingVariance","EntrezGeneID","GeneSymbol","Iwamoto_SchizSamplingVariance","GeneSymbol"
"10862",0.00254303778243677,"414919","C8orf82",NA,NA
"10863",0.00152617887841263,"414926","LINC00593",NA,NA
"10864",0.00170789630615542,"414927","MGC34796",NA,NA
"10865",0.00377731549497802,"415","ARSL",0.00257397390703944,"ARSL"
"10866",0.00350727188747103,"4150","MAZ",0.00550420338775698,"MAZ"
"10867",0.000611050376329055,"415056","CNTFR-AS1",NA,NA
"10868",0.0031260795493406,"4151","MB",0.00569312397485548,"MB"
"10869",0.00206980125369697,"415116","PIM3",NA,NA
"10870",0.000890112984247356,"415117","STX19",NA,NA
"10871",0.000598762311133883,"4152","MBD1",0.00435291728717592,"MBD1"
"10872",0.00089694605557626,"4153","MBL2",0.00312561345937526,"MBL2"
"10873",0.00186816241935931,"4154","MBNL1",0.0126154772557405,"MBNL1"
"10874",0.00593258185149924,"4155","MBP",0.0195915871668806,"MBP"
"10875",0.00343626579238438,"4157","MC1R",0.00322273219191918,"MC1R"
"10876",0.00196545252371768,"4158","MC2R",0.00499367366249568,"MC2R"
"10877",0.00174956966909148,"4159","MC3R",NA,NA
"10878",0.00265440851037755,"416","ARSF",0.00495256635444796,"ARSF"
"10879",0.00503297891393461,"4160","MC4R",NA,NA
"10880",0.00475284719435181,"4161","MC5R",0.00497533659760343,"MC5R"
"10881",0.00913695893469419,"4162","MCAM",0.0176161312255637,"MCAM"
"10882",0.00487251018338394,"4163","MCC",0.00260652309324744,"MCC"
"10883",0.00748688490819768,"4166","CHST6",NA,NA
"10884",0.00473117110543978,"4168","MCF2",0.00638630254536584,"MCF2"
"10885",0.00110726660661594,"417","ART1",0.00844904711187268,"ART1"
"10886",0.00659002500826869,"4170","MCL1",0.0139137316415272,"MCL1"
"10887",0.0024395952142867,"4171","MCM2",0.00427174027431294,"MCM2"
"10888",0.00182685384434348,"4172","MCM3",0.00484244604367911,"MCM3"
"10889",0.00216725416727707,"4173","MCM4",0.00407796162746432,"MCM4"
"10890",0.00352610529522062,"4174","MCM5",0.00710213700622969,"MCM5"
"10891",0.00103420357956909,"4175","MCM6",0.0101668939569714,"MCM6"
"10892",0.00347391047987089,"4176","MCM7",0.0121563543606156,"MCM7"
"10893",0.00381485934082873,"4179","CD46",0.0222381543348729,"CD46"
"10894",0.00398381310152442,"4184","SMCP",0.00726139187787926,"SMCP"
"10895",0.00234311378415963,"4185","ADAM11",0.00519287693801586,"ADAM11"
"10896",0.00309053131149971,"4188","MDFI",0.00585490460823921,"MDFI"
"10897",0.00519679247011345,"4189","DNAJB9",0.010284840736979,"DNAJB9"
"10898",0.0168984050866798,"419","ART3",0.0333349883116084,"ART3"
"10899",0.00816701099028416,"4190","MDH1",0.00377555637991239,"MDH1"
"10900",0.00570668693132857,"4191","MDH2",0.00594798601226077,"MDH2"
"10901",0.00647576148023908,"4192","MDK",0.00389810202798813,"MDK"
"10902",0.000313129178646481,"4193","MDM2",0.00159533101932176,"MDM2"
"10903",0.00183141330799296,"4194","MDM4",0.00291102800185115,"MDM4"
"10904",0.00375193717912749,"4199","ME1",0.00690211025124024,"ME1"
"10905",0.00223225694638587,"420","ART4",0.00369627950660886,"ART4"
"10906",0.00395421447886904,"4200","ME2",0.00415781856281154,"ME2"
"10907",0.00168478363868769,"4201","MEA1",0.00625424778383423,"MEA1"
"10908",0.000897667639294031,"4204","MECP2",0.0089139021664031,"MECP2"
"10909",0.00278979080796899,"4205","MEF2A",0.0110288352090493,"MEF2A"
"10910",0.00673708524389441,"4208","MEF2C",0.0178640856836248,"MEF2C"
"10911",0.001805926106054,"4209","MEF2D",0.0030885882756709,"MEF2D"
"10912",0.00355582045263531,"421","ARVCF",0.00286158982513157,"ARVCF"
"10913",0.00512746491765592,"4210","MEFV",NA,NA
"10914",0.00659688625082195,"4211","MEIS1",0.013733243697274,"MEIS1"
"10915",0.00394929421831448,"4212","MEIS2",0.0055391331496062,"MEIS2"
"10916",0.00145634038810942,"4214","MAP3K1",0.00450830646126614,"MAP3K1"
"10917",0.00120817222717164,"4215","MAP3K3",0.00374329517506295,"MAP3K3"
"10918",0.00184487003290974,"4216","MAP3K4",0.0026466635299654,"MAP3K4"
"10919",0.00488085192379855,"4217","MAP3K5",0.00958877938675624,"MAP3K5"
"10920",0.00218143882385662,"4218","RAB8A",0.00275481158523487,"RAB8A"
"10921",0.00186108561355771,"4221","MEN1",0.00208411468147514,"MEN1"
"10922",0.00263082829078329,"4222","MEOX1",0.00243140014966084,"MEOX1"
"10923",0.000879212293090928,"4223","MEOX2",0.00399421733460522,"MEOX2"
"10924",0.00322199683422875,"4224","MEP1A",0.0134092659459342,"MEP1A"
"10925",0.00333385796487443,"4225","MEP1B",0.0053303501485815,"MEP1B"
"10926",0.0147122917304156,"4232","MEST",0.013486359545308,"MEST"
"10927",0.0020356321711777,"4233","MET",0.00368696515004134,"MET"
"10928",0.00325508623766489,"4234","METTL1",0.00472717961443184,"METTL1"
"10929",0.00254000878721016,"4236","MFAP1",0.00905686724622051,"MFAP1"
"10930",0.00356482683513202,"4237","MFAP2",NA,NA
"10931",0.00141105878411718,"4238","MFAP3",0.00255202316097373,"MFAP3"
"10932",0.00587516352655607,"4239","MFAP4",0.00395781907171945,"MFAP4"
"10933",0.00200715249442203,"4240","MFGE8",0.0097516197623653,"MFGE8"
"10934",0.0013953107375333,"4241","MELTF",0.00604014599215509,"MELTF"
"10935",0.0028754508596681,"4242","MFNG",0.00674342818406063,"MFNG"
"10936",0.000662255885805376,"4245","MGAT1",0.00197116380915674,"MGAT1"
"10937",0.00262799372119427,"4246","SCGB2A1",0.00473829872955145,"SCGB2A1"
"10938",0.00123449092574839,"4247","MGAT2",0.00365954635161393,"MGAT2"
"10939",0.00171802736018522,"4248","MGAT3",0.00302320132554996,"MGAT3"
"10940",0.000968757654125431,"4249","MGAT5",0.00209788013414136,"MGAT5"
"10941",0.000899732040287367,"4250","SCGB2A2",0.00505593381693336,"SCGB2A2"
"10942",0.000847325438639769,"4253","MIA2",0.00344397685841539,"MIA2"
"10943",0.00097518826832479,"4254","KITLG",0.00445278293922923,"KITLG"
"10944",0.00877257294836083,"4255","MGMT",0.0034059169525481,"MGMT"
"10945",0.123661972281171,"4256","MGP",0.00364124951880785,"MGP"
"10946",0.015835547740118,"4257","MGST1",NA,NA
"10947",0.00240570989767846,"4258","MGST2",0.0052644036778453,"MGST2"
"10948",0.00303158111020934,"4259","MGST3",0.0102695252837844,"MGST3"
"10949",0.00401666814238345,"4261","CIITA",0.00225338236348056,"CIITA"
"10950",0.0131941856962361,"4267","CD99",0.0190498468399991,"CD99"
"10951",0.00365866503064602,"427","ASAH1",0.00407873571563152,"ASAH1"
"10952",0.0030624321996781,"4277","MICB",0.0235653126844606,"MICB"
"10953",0.00624213988881707,"4281","MID1",0.00736112293863876,"MID1"
"10954",0.00345372845581206,"4282","MIF",0.00991746914898726,"MIF"
"10955",0.00627369840710358,"4283","CXCL9",0.0061763188915359,"CXCL9"
"10956",0.00135808294511584,"4284","MIP",NA,NA
"10957",0.00178303349168013,"4285","MIPEP",0.00693589692437109,"MIPEP"
"10958",0.00187287859405127,"4286","MITF",0.00533360296088774,"MITF"
"10959",0.00134075318043056,"4287","ATXN3",0.00444878122745165,"ATXN3"
"10960",0.00167291825695921,"4288","MKI67",0.00280027759131568,"MKI67"
"10961",0.00156302556489765,"4289","MKLN1",0.00704402933731905,"MKLN1"
"10962",0.00817781124370712,"429","ASCL1",0.00879574789569653,"ASCL1"
"10963",0.00332388688035907,"4291","MLF1",0.00833268215002946,"MLF1"
"10964",0.00204329750193734,"4292","MLH1",0.00380002900940302,"MLH1"
"10965",0.00381194556959,"4293","MAP3K9",0.00901255961779679,"MAP3K9"
"10966",0.00267618882696769,"4294","MAP3K10",0.00760905112056823,"MAP3K10"
"10967",0.003549510229281,"4295","MLN",0.00548795690484386,"MLN"
"10968",0.00320812075211633,"4296","MAP3K11",0.00709068886770102,"MAP3K11"
"10969",0.000854921327255928,"4297","KMT2A",0.00791133413426557,"KMT2A"
"10970",0.001852263757664,"4298","MLLT1",0.00655924129450133,"MLLT1"
"10971",0.00169602906509417,"4299","AFF1",0.0030365925496018,"AFF1"
"10972",0.00503215198385556,"43","ACHE",0.00419838577868999,"ACHE"
"10973",0.000598700617707753,"430","ASCL2",0.00494066369217399,"ASCL2"
"10974",0.00245711787764345,"4300","MLLT3",0.00328750261157244,"MLLT3"
"10975",0.000852778517153567,"4301","AFDN",0.0032467171975424,"AFDN"
"10976",0.00160521386361389,"4302","MLLT6",NA,NA
"10977",0.00258925293988018,"4303","FOXO4",0.00614448273679624,"FOXO4"
"10978",0.00508771990895392,"4306","NR3C2",0.00658919649238677,"NR3C2"
"10979",0.000750431980380031,"4308","TRPM1",0.00427079831249345,"TRPM1"
"10980",0.0016764385376007,"4311","MME",0.00276057940880691,"MME"
"10981",0.000927392295799183,"4312","MMP1",0.00640822659008423,"MMP1"
"10982",0.00309301109339522,"4313","MMP2",0.00380840393615575,"MMP2"
"10983",0.000970665981291182,"4314","MMP3",0.00312826813963795,"MMP3"
"10984",0.00154225672383444,"4316","MMP7",0.00510942191087342,"MMP7"
"10985",0.00455437951883612,"4317","MMP8",0.00341925692855382,"MMP8"
"10986",0.000529042417648283,"431707","LHX8",NA,NA
"10987",0.00756991262080895,"4318","MMP9",0.00695625644207003,"MMP9"
"10988",0.000916898730212856,"4319","MMP10",0.00393582637070338,"MMP10"
"10989",0.00260526831482466,"432","ASGR1",0.00481392266172226,"ASGR1"
"10990",0.00199296762780515,"4320","MMP11",0.00448080138576261,"MMP11"
"10991",0.00269495545235118,"4321","MMP12",0.00319211456797911,"MMP12"
"10992",0.00256565661771578,"4322","MMP13",0.00521380486512528,"MMP13"
"10993",0.00184864573285606,"4323","MMP14",0.00387377851932288,"MMP14"
"10994",0.00253600081432942,"4324","MMP15",0.004379082907559,"MMP15"
"10995",0.00178516996299801,"4325","MMP16",0.00370959010158054,"MMP16"
"10996",0.00354587943253773,"4326","MMP17",0.00791924888772917,"MMP17"
"10997",0.00159146991899416,"4327","MMP19",0.00607001992598735,"MMP19"
"10998",0.00556072442714448,"4329","ALDH6A1",0.0155806607310837,"ALDH6A1"
"10999",0.0029184867177022,"433","ASGR2",0.00522661994843072,"ASGR2"
"11000",0.00608417582840846,"4330","MN1",0.0054193293873553,"MN1"
"11001",0.00173870653743004,"4331","MNAT1",0.00198805747820635,"MNAT1"
"11002",0.0153656418772136,"4332","MNDA",0.00515717229417188,"MNDA"
"11003",0.00227748476238268,"4335","MNT",0.00870484468828781,"MNT"
"11004",0.0382185392829021,"4336","MOBP",0.092890382391945,"MOBP"
"11005",0.00128741816616987,"4337","MOCS1",0.00404562803059902,"MOCS1"
"11006",0.00430880496627243,"4338","MOCS2",NA,NA
"11007",0.00311757592128166,"434","ASIP",0.00645535197497108,"ASIP"
"11008",0.080734935386368,"4340","MOG",0.0292675309874628,"MOG"
"11009",0.00306914250078848,"4342","MOS",0.00483268963937864,"MOS"
"11010",0.00193690276793593,"4343","MOV10",NA,NA
"11011",0.00774992345725827,"4345","CD200",0.00857552763563155,"CD200"
"11012",0.00245030373806682,"435","ASL",0.00916711238934837,"ASL"
"11013",0.00211526436440472,"4350","MPG",0.00666706264952294,"MPG"
"11014",0.00429828408821078,"4351","MPI",0.00363556517691447,"MPI"
"11015",0.00150028330650788,"4352","MPL",0.00444409372326289,"MPL"
"11016",0.00131263534209286,"4353","MPO",0.00396886079379045,"MPO"
"11017",0.00326361311669833,"4354","MPP1",0.00782148894414093,"MPP1"
"11018",0.00152440473264741,"4355","MPP2",0.00293777050309301,"MPP2"
"11019",0.00258242678060268,"4356","MPP3",0.00304413489920775,"MPP3"
"11020",0.00288557483891959,"4357","MPST",0.0108524618501044,"MPST"
"11021",0.00170428297751466,"4358","MPV17",0.005188460260046,"MPV17"
"11022",0.00230195814440992,"4359","MPZ",0.00577697208072305,"MPZ"
"11023",0.0230849867331942,"4360","MRC1",0.00635720565551104,"MRC1"
"11024",0.0010734492437725,"4361","MRE11",0.00226685711786681,"MRE11"
"11025",0.00178803081785741,"4363","ABCC1",0.00193709469077679,"ABCC1"
"11026",0.00181075066676469,"438","ASMT",0.00652355811231309,"ASMT"
"11027",0.00262161144936368,"43847","KLK14",NA,NA
"11028",0.00151125626863496,"43849","KLK12",NA,NA
"11029",0.00334601360424764,"439","GET3",0.00860603720311803,"GET3"
"11030",0.00120196814634645,"439916","LINC00615",NA,NA
"11031",0.00195610632888857,"439921","MXRA7",NA,NA
"11032",0.0030016974517078,"439927","LINC01555",NA,NA
"11033",0.00246085079209565,"439931","THAP7-AS1",NA,NA
"11034",0.000607816352167693,"439933","LOC439933",NA,NA
"11035",0.00458879622897026,"439936","C5orf17",NA,NA
"11036",0.00205722528618066,"439941","FER1L6-AS1",NA,NA
"11037",0.00313488521889657,"439949","PRKCQ-AS1",NA,NA
"11038",0.00347823851621887,"440026","TMEM41B",0.0110205763051774,"TMEM41B"
"11039",0.00206066416414276,"440028","LINC02709",NA,NA
"11040",0.000986702158179453,"440072","LINC00167",NA,NA
"11041",0.00147824519128034,"440073","IQSEC3",0.00644980955977551,"IQSEC3"
"11042",0.00388612821268625,"440078","FAM66C",NA,NA
"11043",0.00225057429520833,"440087","SMCO3",NA,NA
"11044",0.0019856540629675,"440104","TMEM198B",NA,NA
"11045",0.00145097478042711,"440107","PLEKHG7",NA,NA
"11046",0.00114603694261553,"440117","LINC02372",NA,NA
"11047",0.00292115843455684,"440119","FZD10-AS1",NA,NA
"11048",0.00185661397404721,"440131","LINC00544",NA,NA
"11049",0.0015615381204069,"440132","LINC00545",NA,NA
"11050",0.00404119321233361,"440145","MZT1",NA,NA
"11051",0.00315869075151753,"440173","LOC440173",NA,NA
"11052",0.000521964811035811,"440184","CCDC196",NA,NA
"11053",0.00169438278409847,"440193","CCDC88C",NA,NA
"11054",0.00535574871906179,"440275","EIF2AK4",NA,NA
"11055",0.00793116270218249,"440279","UNC13C",NA,NA
"11056",0.000840301496693381,"440288","UBL7-AS1",NA,NA
"11057",0.00235248520894377,"440307","TTLL13P",NA,NA
"11058",0.00982847728890523,"440311","LOC440311",NA,NA
"11059",0.00167919524469762,"440335","SMIM22",NA,NA
"11060",0.00581896803768752,"440348","NPIPB15",0.0137370027072786,"NPIPB15"
"11061",0.00273601589704507,"440356","CDIPTOSP",NA,NA
"11062",0.00368523512533535,"440387","CTRB2",NA,NA
"11063",0.000706627079975364,"440416","CCDC144NL-AS1",NA,NA
"11064",0.0272164832061044,"440423","SUZ12P1",NA,NA
"11065",0.00243100962454221,"440465","BAIAP2-DT",NA,NA
"11066",0.00383086150809061,"440498","HSBP1L1",NA,NA
"11067",0.00123816468403139,"440503","PLIN5",NA,NA
"11068",0.0045169783137754,"440508","CLEC4GP1",NA,NA
"11069",0.00536611638073147,"440515","ZNF506",NA,NA
"11070",0.0062976688817559,"440556","PRDM16-DT",NA,NA
"11071",0.0123965314149248,"440560","PRAMEF11",NA,NA
"11072",0.00217179251632038,"440574","MICOS10",NA,NA
"11073",0.00275541378405553,"440590","ZYG11A",NA,NA
"11074",0.00224098175328808,"440602","CYMP-AS1",NA,NA
"11075",0.00116071637094271,"440603","BCL2L15",NA,NA
"11076",0.00271681753851845,"440699","LRRC52",NA,NA
"11077",0.00143759349182783,"440704","LINC01720",NA,NA
"11078",0.00143500719034016,"440712","RHEX",NA,NA
"11079",0.00347020506048969,"440730","TRIM67",NA,NA
"11080",0.00888396140832502,"440738","MAP1LC3C",NA,NA
"11081",0.00343363175708061,"440757","LINC00851",NA,NA
"11082",0.00471334014107433,"440823","MIAT",NA,NA
"11083",0.00184459759168905,"440829","SHISA8",NA,NA
"11084",0.00247584696438449,"440836","ODF3B",NA,NA
"11085",0.000623915450025256,"440854","CAPN14",NA,NA
"11086",0.00133428987724682,"440864","LOC440864",NA,NA
"11087",0.00141165316162161,"440900","LINC01191",NA,NA
"11088",0.00250652666450281,"440918","FLJ46875",NA,NA
"11089",0.000922086372648226,"440934","CT75",NA,NA
"11090",0.00282027345309902,"440944","THUMPD3-AS1",NA,NA
"11091",0.00173187548960198,"440952","EIF1B-AS1",NA,NA
"11092",0.00396564781499087,"440956","IQCF6",NA,NA
"11093",0.00199449010158174,"440957","SMIM4",NA,NA
"11094",0.00324213014601685,"440982","LOC440982",NA,NA
"11095",0.00370109353537072,"440993","MIR570HG",NA,NA
"11096",0.00176052537423108,"441009","CPEB2-DT",NA,NA
"11097",0.000859776278605962,"441024","MTHFD2L",NA,NA
"11098",0.00288889877662591,"441025","LINC02483",NA,NA
"11099",0.00361271558747253,"441027","TMEM150C",NA,NA
"11100",0.00270962279857831,"441046","GUSBP5",NA,NA
"11101",0.00373825368738173,"441052","LOC441052",NA,NA
"11102",0.00153983172955273,"441054","C4orf47",NA,NA
"11103",0.00500755542652384,"441058","LINC01667",NA,NA
"11104",0.00263269647145768,"441061","MARCHF11",NA,NA
"11105",0.00286577204009784,"441072","FLJ31104",NA,NA
"11106",0.00241990800584031,"441086","LOC441086",NA,NA
"11107",0.00149165582471112,"441094","NR2F1-AS1",NA,NA
"11108",0.00212927628406252,"441108","IRF1-AS1",NA,NA
"11109",0.00263225124358244,"441150","C6orf226",NA,NA
"11110",0.00676987801198661,"441151","TMEM151B",0.010191170462629,"TMEM151B"
"11111",0.00271961080566435,"441161","OOEP",NA,NA
"11112",0.00829619694749643,"441168","CALHM6",NA,NA
"11113",0.00126437666819196,"441178","LINC02487",NA,NA
"11114",0.003066663812189,"441179","LOC441179",NA,NA
"11115",0.00231151328630907,"441204","LOC441204",NA,NA
"11116",0.0213372231990652,"441212","RP9P",NA,NA
"11117",0.0041275867652795,"441263","DTX2P1-UPK3BP1-PMS2P11",0.00481366711011769,"DTX2P1-UPK3BP1-PMS2P11"
"11118",0.0011151378159649,"441355","MIR2052HG",NA,NA
"11119",0.00123768059242338,"441394","SUGT1P1",NA,NA
"11120",0.000987750289799657,"441461","STX17-AS1",NA,NA
"11121",0.00219617536486312,"441476","STPG3",NA,NA
"11122",0.00292768816881643,"441478","NRARP",NA,NA
"11123",0.000813359579133947,"441549","CDNF",NA,NA
"11124",0.0029254318785668,"441601","LOC441601",NA,NA
"11125",0.00374717077778086,"441631","TSPAN11",NA,NA
"11126",0.00433680662804986,"441642","RPL7AP9",NA,NA
"11127",0.0010714910465823,"441666","LOC441666",NA,NA
"11128",0.00145376168691843,"441733","PRKXP1",NA,NA
"11129",0.00265241576315875,"441869","ANKRD65",NA,NA
"11130",0.00402464551332708,"441951","ZFAS1",NA,NA
"11131",0.00197141653815379,"441996","LOC441996",NA,NA
"11132",0.00206782381720423,"442028","LOC442028",NA,NA
"11133",0.00386429140441375,"442075","EMC3-AS1",NA,NA
"11134",0.00350502724181315,"442171","RPL10P2",NA,NA
"11135",0.00270289739727591,"442175","RPLP2P1",NA,NA
"11136",0.00268487267979935,"442184","OR2B3",NA,NA
"11137",0.00461703291909057,"442186","OR2J3",NA,NA
"11138",0.00306679938764727,"442191","OR14J1",NA,NA
"11139",0.00298412215707256,"442194","OR10C1",NA,NA
"11140",0.00234832345050024,"442213","PTCHD4",NA,NA
"11141",0.00362692474116722,"442216","RPS17P5",NA,NA
"11142",0.0149931789482817,"442233","SMARCE1P2",NA,NA
"11143",0.000973395102527403,"442240","ZNF259P1",0.00488938991248446,"ZNF259P1"
"11144",0.00154738340683057,"442257","RPS4XP9",NA,NA
"11145",0.00351646021574278,"442262","GAPDHP73",NA,NA
"11146",0.0248529240327015,"442319","ZNF727",NA,NA
"11147",0.00229539783879808,"442444","FAM47C",NA,NA
"11148",0.00588694968754818,"442524","DPY19L2P3",NA,NA
"11149",0.00218916396904865,"442721","LMOD2",NA,NA
"11150",0.0386561187126662,"443","ASPA",0.0640890010394663,"ASPA"
"11151",0.00439583608857032,"4430","MYO1B",0.00997792904873814,"MYO1B"
"11152",0.00686476088479052,"4435","CITED1",0.00536624718034443,"CITED1"
"11153",0.00841012752460427,"4436","MSH2",0.00778470100820082,"MSH2"
"11154",0.00167437622200489,"4437","MSH3",0.0150795869465085,"MSH3"
"11155",0.00176726408483443,"4438","MSH4",0.00444431556188363,"MSH4"
"11156",0.00273067281531493,"444","ASPH",0.00281114257699443,"ASPH"
"11157",0.00354004658937836,"4440","MSI1",0.0029188198481436,"MSI1"
"11158",0.0143137129025186,"445","ASS1",NA,NA
"11159",0.0242528939869754,"445347","TARP",NA,NA
"11160",0.00292492904582618,"445815","PALM2AKAP2",0.0108475737443743,"PALM2AKAP2"
"11161",0.00109244593435284,"4477","MSMB",0.00659972211760563,"MSMB"
"11162",0.00325142476856589,"4478","MSN",0.0194751204056354,"MSN"
"11163",0.00120452191291505,"4481","MSR1",0.00306118188389311,"MSR1"
"11164",0.00198717414964204,"4482","MSRA",NA,NA
"11165",0.00287134715370525,"4485","MST1",NA,NA
"11166",0.0021431228380736,"4486","MST1R",0.00475152885845273,"MST1R"
"11167",0.0111044717787348,"4487","MSX1",0.00646212367460657,"MSX1"
"11168",0.00190191897320179,"4488","MSX2",0.00299986870492516,"MSX2"
"11169",0.0256763693532495,"4494","MT1F",0.0166982392253401,"MT1F"
"11170",0.0418766734818097,"4495","MT1G",0.043570021381654,"MT1G"
"11171",0.0649776717576209,"4499","MT1M",NA,NA
"11172",0.0810764027550314,"4501","MT1X",0.0669233151277266,"MT1X"
"11173",0.0175814742485635,"4502","MT2A",0.0229363856895802,"MT2A"
"11174",0.00463474131696475,"4504","MT3",0.00427637366574035,"MT3"
"11175",0.000868524826384941,"4507","MTAP",0.00412612493319413,"MTAP"
"11176",0.00140469111005555,"4515","MTCP1",0.0039675017553649,"MTCP1"
"11177",0.000774758927535409,"4520","MTF1",0.00704288529744389,"MTF1"
"11178",0.00365258052355341,"4521","NUDT1",0.00426332641239754,"NUDT1"
"11179",0.00257214269098392,"4522","MTHFD1",0.005542790366404,"MTHFD1"
"11180",0.00112195171796664,"4524","MTHFR",0.00280145031520611,"MTHFR"
"11181",0.00277147325122208,"4528","MTIF2",0.00466255395836099,"MTIF2"
"11182",0.00406797979514809,"4534","MTM1",0.00291604687014874,"MTM1"
"11183",0.0045196521506547,"4542","MYO1F",0.00295011820486052,"MYO1F"
"11184",0.00110929957800504,"4543","MTNR1A",NA,NA
"11185",0.00241445712606287,"4544","MTNR1B",0.00562432739056224,"MTNR1B"
"11186",0.00189335872799767,"4547","MTTP",0.00263271331129847,"MTTP"
"11187",0.00514114578984096,"4548","MTR",0.00304940710935507,"MTR"
"11188",0.00328147820187402,"4552","MTRR",0.00800913043566519,"MTRR"
"11189",0.00173448458221042,"4582","MUC1",0.00444733753604094,"MUC1"
"11190",0.00165325643879126,"4583","MUC2",0.00757088206380794,"MUC2"
"11191",0.00267489597622679,"4584","MUC3A",0.00807223244057687,"MUC3A"
"11192",0.00065994425401479,"4585","MUC4",0.00411859097251269,"MUC4"
"11193",0.00142873100964305,"4586","MUC5AC",0.0044653757515268,"MUC5AC"
"11194",0.00222408091946045,"4588","MUC6",0.0054182778791922,"MUC6"
"11195",0.00132451464977183,"4589","MUC7",0.00441079909893701,"MUC7"
"11196",0.00256619481786693,"4591","TRIM37",0.00985134055419188,"TRIM37"
"11197",0.0011144189731387,"4593","MUSK",0.00481451470556658,"MUSK"
"11198",0.00337507492990923,"4594","MMUT",0.00927700056758184,"MMUT"
"11199",0.00263049920050629,"4595","MUTYH",0.0025957241279233,"MUTYH"
"11200",0.00383876461270125,"4597","MVD",0.00510396844722812,"MVD"
"11201",0.00117517464445587,"4598","MVK",0.00232674897568255,"MVK"
"11202",0.00889363979852779,"4599","MX1",0.00871810495339424,"MX1"
"11203",0.000975703460595059,"460","ASTN1",0.0211338804889201,"ASTN1"
"11204",0.00551414514772056,"4600","MX2",0.00408167434190478,"MX2"
"11205",0.00371047294268752,"4601","MXI1",0.00624326454692721,"MXI1"
"11206",0.00246346447586693,"4602","MYB",0.00229197041949259,"MYB"
"11207",0.00154017892785867,"4603","MYBL1",0.00291086524013441,"MYBL1"
"11208",0.0152128890439142,"4604","MYBPC1",0.00766393055501563,"MYBPC1"
"11209",0.00597150619897623,"4605","MYBL2",0.00435019589138385,"MYBL2"
"11210",0.00323218171334588,"4606","MYBPC2",0.00637094208961713,"MYBPC2"
"11211",0.00334477152965413,"4607","MYBPC3",0.00543874489058509,"MYBPC3"
"11212",0.00315752544625807,"4608","MYBPH",0.00675862167462046,"MYBPH"
"11213",0.00815364872110266,"4609","MYC",0.00329118828368617,"MYC"
"11214",0.00191255806651008,"4610","MYCL",0.00410667688570601,"MYCL"
"11215",0.00449364808029213,"4611","MYCLP1",0.00707772635241096,"MYCLP1"
"11216",0.000862138268115914,"4613","MYCN",0.00412056742054417,"MYCN"
"11217",0.00402852709550579,"4615","MYD88",0.00401393644476205,"MYD88"
"11218",0.03346977389236,"4616","GADD45B",0.074138435638364,"GADD45B"
"11219",0.00182634132922225,"4617","MYF5",0.00384263795768896,"MYF5"
"11220",0.00202117702825685,"4618","MYF6",0.00560222889336234,"MYF6"
"11221",0.001020778778596,"4619","MYH1",NA,NA
"11222",0.00105614024129939,"462","SERPINC1",0.00402881499096929,"SERPINC1"
"11223",0.00153359828290444,"4620","MYH2",0.00910554043463891,"MYH2"
"11224",0.00225115753239493,"4621","MYH3",0.00636771975997814,"MYH3"
"11225",0.00110588968553021,"4622","MYH4",NA,NA
"11226",0.00137681207621343,"4624","MYH6",0.00597692070802014,"MYH6"
"11227",0.00344036928795027,"4625","MYH7",0.00420319596978464,"MYH7"
"11228",0.000775384803918226,"4626","MYH8",0.00613937192155559,"MYH8"
"11229",0.0025033733176682,"4627","MYH9",0.00757462928173912,"MYH9"
"11230",0.00528859488202622,"4628","MYH10",0.00649573830384348,"MYH10"
"11231",0.00619882494193534,"4629","MYH11",0.0164680522807391,"MYH11"
"11232",0.00146773791031088,"463","ZFHX3",0.00411598533377594,"ZFHX3"
"11233",0.00794877844445996,"4632","MYL1",0.00258982504634538,"MYL1"
"11234",0.00416420656931807,"4633","MYL2",0.00401174187781004,"MYL2"
"11235",0.00143370909904013,"4634","MYL3",0.00411398093218043,"MYL3"
"11236",0.00118185514099957,"4635","MYL4",0.0143989235276892,"MYL4"
"11237",0.00638091036916387,"4636","MYL5",0.00988778484470867,"MYL5"
"11238",0.00292124386849785,"4637","MYL6",0.00342007912919992,"MYL6"
"11239",0.00635456321559474,"4638","MYLK",0.0200651483849217,"MYLK"
"11240",0.00213725404250092,"4640","MYO1A",0.00317314102979715,"MYO1A"
"11241",0.00131487995482649,"4641","MYO1C",0.00402059374362713,"MYO1C"
"11242",0.00272409071683739,"4642","MYO1D",0.0126153548167561,"MYO1D"
"11243",0.0073901683568336,"4643","MYO1E",0.00749725517053028,"MYO1E"
"11244",0.00519440253028051,"4644","MYO5A",0.0164811243813347,"MYO5A"
"11245",0.00296453434447107,"4645","MYO5B",NA,NA
"11246",0.00809190787118167,"4646","MYO6",0.00337416157290723,"MYO6"
"11247",0.000963963123043007,"4647","MYO7A",0.00279201012457946,"MYO7A"
"11248",0.00390210273930105,"4648","MYO7B",NA,NA
"11249",0.00176517979508874,"4649","MYO9A",NA,NA
"11250",0.00352490179310403,"4650","MYO9B",0.0146053157244093,"MYO9B"
"11251",0.00309823071546693,"4651","MYO10",0.0227778237225083,"MYO10"
"11252",0.00265636261973458,"4653","MYOC",0.00548637693996203,"MYOC"
"11253",0.00268838884925542,"4654","MYOD1",0.00633344020065172,"MYOD1"
"11254",0.0023440409412794,"4656","MYOG",0.0053702989630986,"MYOG"
"11255",0.00591580653194094,"4659","PPP1R12A",0.0156798626852132,"PPP1R12A"
