"","Iwamoto_SchizEffectSize","EntrezGeneID","GeneSymbol","Iwamoto_SchizSamplingVariance","GeneSymbol"
"4184",-0.135971093,"4296","MAP3K11",0.00709068886770102,"MAP3K11"
"4185",-0.068258892,"4297","KMT2A",0.00791133413426557,"KMT2A"
"4186",-0.038932192,"4298","MLLT1",0.00655924129450133,"MLLT1"
"4187",0.04916132,"4299","AFF1",0.0030365925496018,"AFF1"
"4188",-0.079901433,"43","ACHE",0.00419838577868999,"ACHE"
"4189",0.005331006,"430","ASCL2",0.00494066369217399,"ASCL2"
"4190",0.081313441,"4300","MLLT3",0.00328750261157244,"MLLT3"
"4191",0.05006493,"4301","AFDN",0.0032467171975424,"AFDN"
"4192",-0.103347604,"4303","FOXO4",0.00614448273679624,"FOXO4"
"4193",0.082815549,"4306","NR3C2",0.00658919649238677,"NR3C2"
"4194",-0.072903746,"4308","TRPM1",0.00427079831249345,"TRPM1"
"4195",0.043568122,"4311","MME",0.00276057940880691,"MME"
"4196",0.072335617,"4312","MMP1",0.00640822659008423,"MMP1"
"4197",0.025842821,"4313","MMP2",0.00380840393615575,"MMP2"
"4198",-0.038839568,"4314","MMP3",0.00312826813963795,"MMP3"
"4199",-0.10527744,"4316","MMP7",0.00510942191087342,"MMP7"
"4200",-0.052456758,"4317","MMP8",0.00341925692855382,"MMP8"
"4201",0.047716981,"4318","MMP9",0.00695625644207003,"MMP9"
"4202",-0.027645656,"4319","MMP10",0.00393582637070338,"MMP10"
"4203",-0.039585709,"432","ASGR1",0.00481392266172226,"ASGR1"
"4204",0.035649879,"4320","MMP11",0.00448080138576261,"MMP11"
"4205",-0.02975163,"4321","MMP12",0.00319211456797911,"MMP12"
"4206",0.041000699,"4322","MMP13",0.00521380486512528,"MMP13"
"4207",0.052996483,"4323","MMP14",0.00387377851932288,"MMP14"
"4208",-0.026111183,"4324","MMP15",0.004379082907559,"MMP15"
"4209",-0.007101091,"4325","MMP16",0.00370959010158054,"MMP16"
"4210",-0.114237297,"4326","MMP17",0.00791924888772917,"MMP17"
"4211",0.028560165,"4327","MMP19",0.00607001992598735,"MMP19"
"4212",-0.038672448,"4329","ALDH6A1",0.0155806607310837,"ALDH6A1"
"4213",0.04812705,"433","ASGR2",0.00522661994843072,"ASGR2"
"4214",0.032454691,"4330","MN1",0.0054193293873553,"MN1"
"4215",0.01289944,"4331","MNAT1",0.00198805747820635,"MNAT1"
"4216",-0.03128546,"4332","MNDA",0.00515717229417188,"MNDA"
"4217",0.009399843,"4335","MNT",0.00870484468828781,"MNT"
"4218",-0.713173119,"4336","MOBP",0.092890382391945,"MOBP"
"4219",0.013219787,"4337","MOCS1",0.00404562803059902,"MOCS1"
"4220",-0.02702166,"434","ASIP",0.00645535197497108,"ASIP"
"4221",-0.282653006,"4340","MOG",0.0292675309874628,"MOG"
"4222",-0.023621261,"4342","MOS",0.00483268963937864,"MOS"
"4223",0.030248713,"4345","CD200",0.00857552763563155,"CD200"
"4224",-0.137769296,"435","ASL",0.00916711238934837,"ASL"
"4225",-0.037707911,"4350","MPG",0.00666706264952294,"MPG"
"4226",-0.026047869,"4351","MPI",0.00363556517691447,"MPI"
"4227",-0.089455486,"4352","MPL",0.00444409372326289,"MPL"
"4228",0.039070474,"4353","MPO",0.00396886079379045,"MPO"
"4229",0.055770658,"4354","MPP1",0.00782148894414093,"MPP1"
"4230",-0.114801163,"4355","MPP2",0.00293777050309301,"MPP2"
"4231",0.085362534,"4356","MPP3",0.00304413489920775,"MPP3"
"4232",-0.069878916,"4357","MPST",0.0108524618501044,"MPST"
"4233",-0.060374062,"4358","MPV17",0.005188460260046,"MPV17"
"4234",0.036102254,"4359","MPZ",0.00577697208072305,"MPZ"
"4235",-0.074567704,"4360","MRC1",0.00635720565551104,"MRC1"
"4236",0.022968866,"4361","MRE11",0.00226685711786681,"MRE11"
"4237",-0.015391232,"4363","ABCC1",0.00193709469077679,"ABCC1"
"4238",0.038961624,"438","ASMT",0.00652355811231309,"ASMT"
"4239",-0.069799843,"439","GET3",0.00860603720311803,"GET3"
"4240",0.010905547,"440026","TMEM41B",0.0110205763051774,"TMEM41B"
"4241",-0.002153047,"440073","IQSEC3",0.00644980955977551,"IQSEC3"
"4242",0.168436531,"440348","NPIPB15",0.0137370027072786,"NPIPB15"
"4243",0.093090356,"441151","TMEM151B",0.010191170462629,"TMEM151B"
"4244",-0.002890513,"441191","RNF216P1",0.00544975273708622,"RNF216P1"
"4245",-0.050370338,"441263","DTX2P1-UPK3BP1-PMS2P11",0.00481366711011769,"DTX2P1-UPK3BP1-PMS2P11"
"4246",0.067740002,"442058","LOC442058",0.0100759075083972,"LOC442058"
"4247",0.05314836,"442240","ZNF259P1",0.00488938991248446,"ZNF259P1"
"4248",0.369129356,"442720","EIF3IP1",0.0263824231287413,"EIF3IP1"
"4249",-0.257923454,"442777","TECRP1",0.0151243193766383,"TECRP1"
"4250",-0.584657212,"443","ASPA",0.0640890010394663,"ASPA"
"4251",0.164877709,"4430","MYO1B",0.00997792904873814,"MYO1B"
"4252",0.140084487,"4435","CITED1",0.00536624718034443,"CITED1"
"4253",0.039829326,"4436","MSH2",0.00778470100820082,"MSH2"
"4254",0.370748612,"4437","MSH3",0.0150795869465085,"MSH3"
"4255",0.064115677,"4438","MSH4",0.00444431556188363,"MSH4"
"4256",-0.043080275,"444","ASPH",0.00281114257699443,"ASPH"
"4257",0.013980276,"4440","MSI1",0.0029188198481436,"MSI1"
"4258",0.031417929,"445815","PALM2AKAP2",0.0108475737443743,"PALM2AKAP2"
"4259",-0.089844088,"4477","MSMB",0.00659972211760563,"MSMB"
"4260",-0.136003307,"4478","MSN",0.0194751204056354,"MSN"
"4261",-0.053009805,"4481","MSR1",0.00306118188389311,"MSR1"
"4262",0.01417231,"4486","MST1R",0.00475152885845273,"MST1R"
"4263",0.003681655,"4487","MSX1",0.00646212367460657,"MSX1"
"4264",-0.02327461,"4488","MSX2",0.00299986870492516,"MSX2"
"4265",0.1318849,"4489","MT1A",0.0227989970936515,"MT1A"
"4266",0.110310446,"4490","MT1B",0.00852290958297313,"MT1B"
"4267",0.061066399,"4494","MT1F",0.0166982392253401,"MT1F"
"4268",0.019304895,"4495","MT1G",0.043570021381654,"MT1G"
"4269",0.511921491,"4501","MT1X",0.0669233151277266,"MT1X"
"4270",0.20102191,"4502","MT2A",0.0229363856895802,"MT2A"
"4271",-0.006487145,"4504","MT3",0.00427637366574035,"MT3"
"4272",0.079443048,"4507","MTAP",0.00412612493319413,"MTAP"
"4273",-0.047853811,"4515","MTCP1",0.0039675017553649,"MTCP1"
"4274",0.07454572,"4520","MTF1",0.00704288529744389,"MTF1"
"4275",-0.06613711,"4521","NUDT1",0.00426332641239754,"NUDT1"
"4276",0.070456635,"4522","MTHFD1",0.005542790366404,"MTHFD1"
"4277",0.011600428,"4524","MTHFR",0.00280145031520611,"MTHFR"
"4278",0.093963811,"4528","MTIF2",0.00466255395836099,"MTIF2"
"4279",0.038326436,"4534","MTM1",0.00291604687014874,"MTM1"
"4280",-0.041045872,"4542","MYO1F",0.00295011820486052,"MYO1F"
"4281",0.036014725,"4544","MTNR1B",0.00562432739056224,"MTNR1B"
"4282",0.001108329,"4547","MTTP",0.00263271331129847,"MTTP"
"4283",-0.064914448,"4548","MTR",0.00304940710935507,"MTR"
"4284",-0.051589556,"4552","MTRR",0.00800913043566519,"MTRR"
"4285",0.039800636,"4582","MUC1",0.00444733753604094,"MUC1"
"4286",0.06943312,"4583","MUC2",0.00757088206380794,"MUC2"
"4287",0.062145409,"4584","MUC3A",0.00807223244057687,"MUC3A"
"4288",-0.027403831,"4585","MUC4",0.00411859097251269,"MUC4"
"4289",0.044803127,"4586","MUC5AC",0.0044653757515268,"MUC5AC"
"4290",-0.027667571,"4588","MUC6",0.0054182778791922,"MUC6"
"4291",-0.039780693,"4589","MUC7",0.00441079909893701,"MUC7"
"4292",0.083997064,"4591","TRIM37",0.00985134055419188,"TRIM37"
"4293",0.045220028,"4593","MUSK",0.00481451470556658,"MUSK"
"4294",0.087388638,"4594","MMUT",0.00927700056758184,"MMUT"
"4295",-0.029328634,"4595","MUTYH",0.0025957241279233,"MUTYH"
"4296",-0.216754953,"4597","MVD",0.00510396844722812,"MVD"
"4297",0.024476898,"4598","MVK",0.00232674897568255,"MVK"
"4298",0.171427135,"4599","MX1",0.00871810495339424,"MX1"
"4299",-0.030591501,"460","ASTN1",0.0211338804889201,"ASTN1"
"4300",0.029033749,"4600","MX2",0.00408167434190478,"MX2"
"4301",0.006996305,"4601","MXI1",0.00624326454692721,"MXI1"
"4302",0.000769709,"4602","MYB",0.00229197041949259,"MYB"
"4303",-0.008696656,"4603","MYBL1",0.00291086524013441,"MYBL1"
"4304",0.110481853,"4604","MYBPC1",0.00766393055501563,"MYBPC1"
"4305",-0.046559983,"4605","MYBL2",0.00435019589138385,"MYBL2"
"4306",0.170458031,"4606","MYBPC2",0.00637094208961713,"MYBPC2"
"4307",0.016228679,"4607","MYBPC3",0.00543874489058509,"MYBPC3"
"4308",-0.070711725,"4608","MYBPH",0.00675862167462046,"MYBPH"
"4309",-0.02710164,"4609","MYC",0.00329118828368617,"MYC"
"4310",-0.032224393,"4610","MYCL",0.00410667688570601,"MYCL"
"4311",-0.048815588,"4611","MYCLP1",0.00707772635241096,"MYCLP1"
"4312",-0.00304214,"4613","MYCN",0.00412056742054417,"MYCN"
"4313",0.120926948,"4615","MYD88",0.00401393644476205,"MYD88"
"4314",0.146435145,"4616","GADD45B",0.074138435638364,"GADD45B"
"4315",0.023457581,"4617","MYF5",0.00384263795768896,"MYF5"
"4316",-0.032046282,"4618","MYF6",0.00560222889336234,"MYF6"
"4317",0.01001702,"462","SERPINC1",0.00402881499096929,"SERPINC1"
"4318",0.064147714,"4620","MYH2",0.00910554043463891,"MYH2"
"4319",-0.046400894,"4621","MYH3",0.00636771975997814,"MYH3"
"4320",-0.030931309,"4624","MYH6",0.00597692070802014,"MYH6"
"4321",0.096167361,"4625","MYH7",0.00420319596978464,"MYH7"
"4322",0.020147195,"4626","MYH8",0.00613937192155559,"MYH8"
"4323",-0.026931671,"4627","MYH9",0.00757462928173912,"MYH9"
"4324",0.11061292,"4628","MYH10",0.00649573830384348,"MYH10"
"4325",-0.036116724,"4629","MYH11",0.0164680522807391,"MYH11"
"4326",-0.019635225,"463","ZFHX3",0.00411598533377594,"ZFHX3"
"4327",-0.094994859,"4632","MYL1",0.00258982504634538,"MYL1"
"4328",0.002052789,"4633","MYL2",0.00401174187781004,"MYL2"
"4329",0.027666427,"4634","MYL3",0.00411398093218043,"MYL3"
"4330",-0.143097781,"4635","MYL4",0.0143989235276892,"MYL4"
"4331",-0.159067348,"4636","MYL5",0.00988778484470867,"MYL5"
"4332",0.112591162,"4637","MYL6",0.00342007912919992,"MYL6"
"4333",-0.076213232,"4638","MYLK",0.0200651483849217,"MYLK"
"4334",-0.015174619,"4640","MYO1A",0.00317314102979715,"MYO1A"
"4335",0.052811087,"4641","MYO1C",0.00402059374362713,"MYO1C"
"4336",-0.078684066,"4642","MYO1D",0.0126153548167561,"MYO1D"
"4337",-0.150933319,"4643","MYO1E",0.00749725517053028,"MYO1E"
"4338",0.034829866,"4644","MYO5A",0.0164811243813347,"MYO5A"
"4339",-0.024966495,"4646","MYO6",0.00337416157290723,"MYO6"
"4340",0.000957853,"4647","MYO7A",0.00279201012457946,"MYO7A"
"4341",-0.220633279,"4650","MYO9B",0.0146053157244093,"MYO9B"
"4342",-0.226122542,"4651","MYO10",0.0227778237225083,"MYO10"
"4343",-0.006654635,"4653","MYOC",0.00548637693996203,"MYOC"
"4344",-0.050641997,"4654","MYOD1",0.00633344020065172,"MYOD1"
"4345",-0.00460642,"4656","MYOG",0.0053702989630986,"MYOG"
"4346",-0.049421128,"4659","PPP1R12A",0.0156798626852132,"PPP1R12A"
"4347",0.027930247,"466","ATF1",0.00834914343877668,"ATF1"
"4348",-0.009385605,"4660","PPP1R12B",0.00180483640355401,"PPP1R12B"
"4349",0.060481542,"4661","MYT1",0.00467796968161837,"MYT1"
"4350",-0.104679729,"4664","NAB1",0.011985706554268,"NAB1"
"4351",-0.057338258,"4665","NAB2",0.00383242478908742,"NAB2"
"4352",0.135274197,"4666","NACA",0.0137750174898584,"NACA"
"4353",0.072560815,"4668","NAGA",0.00608707512044371,"NAGA"
"4354",-0.014425593,"4669","NAGLU",0.00711402729658414,"NAGLU"
"4355",0.018416623,"467","ATF3",0.0658850961895126,"ATF3"
"4356",0.093536841,"4670","HNRNPM",0.00724373327782091,"HNRNPM"
"4357",0.019566444,"4673","NAP1L1",0.00799924945388503,"NAP1L1"
"4358",0.099345103,"4675","NAP1L3",0.0195790357924803,"NAP1L3"
"4359",-0.066283255,"4676","NAP1L4",0.00574417862821597,"NAP1L4"
"4360",0.011209406,"4677","NARS1",0.00453831087078549,"NARS1"
"4361",0.006118186,"4678","NASP",0.0116941057912314,"NASP"
"4362",-0.003203051,"468","ATF4",0.0134469087977349,"ATF4"
"4363",0.010329726,"4680","CEACAM6",0.00387069925430322,"CEACAM6"
"4364",0.071913994,"4682","NUBP1",0.00386539191423658,"NUBP1"
"4365",0.020282567,"4683","NBN",0.0114286465028974,"NBN"
"4366",-0.142151689,"4684","NCAM1",0.00306265220699016,"NCAM1"
"4367",0.028212677,"4685","NCAM2",0.00468081855164535,"NCAM2"
"4368",-0.022169378,"4686","NCBP1",0.00393817753938009,"NCBP1"
"4369",-0.072925386,"4688","NCF2",0.00221664110086255,"NCF2"
"4370",-0.002411022,"4689","NCF4",0.00456478206473157,"NCF4"
"4371",0.016587955,"4690","NCK1",0.0038111258321071,"NCK1"
"4372",0.110862869,"4691","NCL",0.0111022840437994,"NCL"
"4373",0.158767021,"4692","NDN",0.013248216036935,"NDN"
"4374",0.010359051,"4693","NDP",0.0090963692535227,"NDP"
"4375",0.065491663,"4694","NDUFA1",0.00465727341997385,"NDUFA1"
"4376",0.066404375,"4695","NDUFA2",0.0104730368910568,"NDUFA2"
"4377",0.126254573,"4698","NDUFA5",0.0265045439249699,"NDUFA5"
"4378",0.062977771,"47","ACLY",0.00443300681818638,"ACLY"
"4379",0.042131335,"4700","NDUFA6",0.0051235289569426,"NDUFA6"
"4380",0.069623812,"4701","NDUFA7",0.00382472665060236,"NDUFA7"
"4381",0.099965319,"4703","NEB",0.00368895971412339,"NEB"
"4382",-0.013100423,"4704","NDUFA9",0.00380176243657124,"NDUFA9"
"4383",0.226102198,"4706","NDUFAB1",0.010086686839223,"NDUFAB1"
"4384",0.053032995,"4707","NDUFB1",0.0118096537600541,"NDUFB1"
"4385",0.166152486,"4709","NDUFB3",0.0171789213696065,"NDUFB3"
"4386",0.097495587,"471","ATIC",0.00703288372602613,"ATIC"
"4387",0.190012504,"4711","NDUFB5",0.0150444754406828,"NDUFB5"
"4388",0.120294332,"4712","NDUFB6",0.00696335448472244,"NDUFB6"
"4389",-0.086143591,"4713","NDUFB7",0.00618603357745485,"NDUFB7"
"4390",0.101532383,"4714","NDUFB8",0.00342969093834265,"NDUFB8"
"4391",0.097708244,"4717","NDUFC1",0.00646566033118728,"NDUFC1"
"4392",-0.033333319,"4719","NDUFS1",0.00607456658538185,"NDUFS1"
"4393",0.086230242,"472","ATM",0.00488862703424338,"ATM"
"4394",0.270406941,"4720","NDUFS2",0.0164064301976634,"NDUFS2"
"4395",0.006601504,"4722","NDUFS3",0.00518896108491384,"NDUFS3"
"4396",-0.001160476,"4723","NDUFV1",0.0111933404559702,"NDUFV1"
"4397",0.088578271,"4724","NDUFS4",0.0180200147059863,"NDUFS4"
"4398",0.028293427,"4725","NDUFS5",0.00718813081164394,"NDUFS5"
"4399",0.085705104,"4726","NDUFS6",0.00515808431680623,"NDUFS6"
"4400",0.057903352,"4728","NDUFS8",0.00816296526217378,"NDUFS8"
"4401",0.029042549,"4729","NDUFV2",0.0140436460250071,"NDUFV2"
"4402",0.087810776,"473","RERE",0.00379934126530429,"RERE"
"4403",-0.024264775,"4733","DRG1",0.00622235628733838,"DRG1"
"4404",-0.02479273,"4734","NEDD4",0.00499091938343565,"NEDD4"
"4405",-0.138367564,"4735","SEPTIN2",0.010010466502961,"SEPTIN2"
"4406",0.08994393,"4736","RPL10A",0.0137015548881208,"RPL10A"
"4407",0.063285189,"4738","NEDD8",0.00270100403546882,"NEDD8"
"4408",-0.031554627,"4739","NEDD9",0.00555130078423676,"NEDD9"
"4409",0.272869035,"4741","NEFM",0.024285422270278,"NEFM"
"4410",0.241819518,"4744","NEFH",0.0297390611631694,"NEFH"
"4411",0.064670479,"4745","NELL1",0.0179987652769443,"NELL1"
"4412",0.20760471,"4747","NEFL",0.0137018127327009,"NEFL"
"4413",-0.034907704,"475","ATOX1",0.00815452027711248,"ATOX1"
"4414",0.030292772,"4750","NEK1",0.00271414354860569,"NEK1"
"4415",-0.062850396,"4751","NEK2",0.00800603718001406,"NEK2"
"4416",-0.307775165,"4752","NEK3",0.00875876476715756,"NEK3"
"4417",0.093964798,"4753","NELL2",0.0208096662301755,"NELL2"
"4418",-0.146693046,"4756","NEO1",0.00557638564995402,"NEO1"
"4419",-0.029094091,"4758","NEU1",0.00343541001941918,"NEU1"
"4420",0.093017203,"476","ATP1A1",0.00834738286530561,"ATP1A1"
"4421",0.067586405,"4760","NEUROD1",0.0192510079399942,"NEUROD1"
"4422",0.01906572,"4761","NEUROD2",0.00672809912635551,"NEUROD2"
"4423",-0.022930179,"4763","NF1",0.00202735519556168,"NF1"
"4424",-0.088432065,"477","ATP1A2",0.0250603122321425,"ATP1A2"
"4425",0.061072087,"4771","NF2",0.00443066213084027,"NF2"
"4426",0.027259966,"4772","NFATC1",0.0034627186272772,"NFATC1"
"4427",0.039980281,"4774","NFIA",0.00345162246943953,"NFIA"
"4428",-0.066101595,"4775","NFATC3",0.00457031284863217,"NFATC3"
"4429",-0.04195395,"4776","NFATC4",0.00423258761410245,"NFATC4"
"4430",-0.022875443,"4778","NFE2",0.00318258398747658,"NFE2"
"4431",0.093958831,"4779","NFE2L1",0.0125351492315569,"NFE2L1"
"4432",-0.320152581,"478","ATP1A3",0.0299298152100667,"ATP1A3"
"4433",-0.12581233,"4780","NFE2L2",0.00706546687493288,"NFE2L2"
"4434",-0.10080842,"4781","NFIB",0.00453308228544042,"NFIB"
"4435",-0.077869401,"4782","NFIC",0.00481380376577839,"NFIC"
"4436",0.143286946,"4783","NFIL3",0.0378602490322242,"NFIL3"
"4437",0.03645202,"4784","NFIX",0.00396338366178349,"NFIX"
"4438",0.049136478,"479","ATP12A",0.00588776245091614,"ATP12A"
"4439",0.031102495,"4790","NFKB1",0.00219727156954961,"NFKB1"
"4440",-0.08033102,"4791","NFKB2",0.00399939969282328,"NFKB2"
"4441",0.162479164,"4792","NFKBIA",0.0387560463211407,"NFKBIA"
"4442",-0.013864453,"4793","NFKBIB",0.00569931519517754,"NFKBIB"
"4443",0.014609066,"4794","NFKBIE",0.00331028049926896,"NFKBIE"
"4444",-0.021657595,"4795","NFKBIL1",0.00242502068082934,"NFKBIL1"
"4445",-0.006670401,"4796","TONSL",0.00330938197591092,"TONSL"
"4446",-0.016977791,"4798","NFRKB",0.00404368340293258,"NFRKB"
"4447",-0.054642062,"4799","NFX1",0.00555567534287305,"NFX1"
"4448",0.031948878,"48","ACO1",0.00566553855085136,"ACO1"
"4449",-0.114527699,"4800","NFYA",0.00731900970436268,"NFYA"
"4450",-0.037478683,"4801","NFYB",0.0064514257069417,"NFYB"
"4451",-0.016362672,"4802","NFYC",0.00199346809569354,"NFYC"
"4452",0.000786602,"4803","NGF",0.00462097391263227,"NGF"
"4453",-0.002025824,"4804","NGFR",0.00861653701052719,"NGFR"
"4454",0.035777477,"4807","NHLH1",0.00333375114964284,"NHLH1"
"4455",-0.003620632,"4808","NHLH2",0.0133311016491158,"NHLH2"
"4456",0.044632644,"4809","SNU13",0.0111443307152838,"SNU13"
"4457",-0.115035668,"481","ATP1B1",0.019033611362321,"ATP1B1"
"4458",-0.038057502,"4811","NID1",0.00678313166611602,"NID1"
"4459",-0.065069196,"4814","NINJ1",0.0028863678008372,"NINJ1"
"4460",-0.067704028,"4817","NIT1",0.00624243945405111,"NIT1"
"4461",0.003640949,"4818","NKG7",0.00330084609721369,"NKG7"
"4462",-0.172333775,"482","ATP1B2",0.0180785392719976,"ATP1B2"
"4463",0.02020564,"4820","NKTR",0.00252650102407307,"NKTR"
"4464",-0.323809746,"4821","NKX2-2",0.0220425413050242,"NKX2-2"
"4465",0.002109634,"4824","NKX3-1",0.00366274462814164,"NKX3-1"
"4466",-0.08992779,"4826","NNAT",0.01402792597639,"NNAT"
"4467",0.004396182,"4828","NMB",0.00754129478870381,"NMB"
"4468",-0.080080985,"4829","NMBR",0.00517288932028735,"NMBR"
"4469",0.129404289,"483","ATP1B3",0.0127180044035874,"ATP1B3"
"4470",0.116437783,"4830","NME1",0.0139413118425087,"NME1"
"4471",-0.030500251,"4832","NME3",0.00373481756581722,"NME3"
"4472",-0.069955356,"4833","NME4",0.00560884410524269,"NME4"
"4473",0.114874448,"4835","NQO2",0.0098588127314907,"NQO2"
"4474",0.058679355,"4836","NMT1",0.00512935422172505,"NMT1"
"4475",0.092433951,"4837","NNMT",0.00437573506944507,"NNMT"
"4476",-0.097836537,"4839","NOP2",0.0075784780284299,"NOP2"
"4477",0.028650083,"4841","NONO",0.0061096789154023,"NONO"
"4478",0.020093519,"4842","NOS1",0.0060534874363868,"NOS1"
"4479",-0.010579621,"4843","NOS2",0.00523630470746674,"NOS2"
"4480",-0.023573939,"4846","NOS3",0.00464127757523452,"NOS3"
"4481",0.026677356,"4848","CNOT2",0.00862822991592853,"CNOT2"
"4482",-0.187164262,"4849","CNOT3",0.0122212014618183,"CNOT3"
"4483",0.040590653,"4850","CNOT4",0.00345801547838219,"CNOT4"
"4484",-0.360112543,"4852","NPY",0.0370104390394631,"NPY"
"4485",-0.073733992,"4853","NOTCH2",0.00511158728578262,"NOTCH2"
"4486",-0.138854858,"4854","NOTCH3",0.0137351752457133,"NOTCH3"
"4487",-0.043103005,"4855","NOTCH4",0.00437950760754703,"NOTCH4"
"4488",0.008032005,"4856","CCN3",0.00541976090790744,"CCN3"
"4489",-0.106949752,"4857","NOVA1",0.00623377181901602,"NOVA1"
"4490",-0.169144729,"4858","NOVA2",0.00628850531408866,"NOVA2"
"4491",0.088243387,"4860","PNP",0.00505544847013846,"PNP"
"4492",-0.068828119,"4861","NPAS1",0.00637601926763295,"NPAS1"
"4493",0.063146619,"4862","NPAS2",0.00361508161328325,"NPAS2"
"4494",0.035492708,"4863","NPAT",0.00311060111814967,"NPAT"
"4495",-0.447835786,"4864","NPC1",0.0358371242079626,"NPC1"
"4496",-0.026913899,"4868","NPHS1",0.00455429084955505,"NPHS1"
"4497",-0.006165318,"487","ATP2A1",0.0084297525558621,"ATP2A1"
"4498",-0.062279205,"4878","NPPA",0.00816248348517316,"NPPA"
"4499",-0.096257149,"4879","NPPB",0.00722052867003933,"NPPB"
"4500",0.103435242,"488","ATP2A2",0.0110159149546689,"ATP2A2"
"4501",0.027407783,"4881","NPR1",0.00486111992655352,"NPR1"
"4502",0.066435506,"4882","NPR2",0.00440405021560315,"NPR2"
"4503",-0.064326766,"4883","NPR3",0.00463876081164815,"NPR3"
"4504",0.206268614,"4884","NPTX1",0.018533242345011,"NPTX1"
"4505",-0.120540869,"4885","NPTX2",0.031894823904295,"NPTX2"
"4506",-0.058676706,"4886","NPY1R",0.00487759066778498,"NPY1R"
"4507",0.049083027,"4887","NPY2R",0.0036591743977588,"NPY2R"
"4508",-0.103357404,"4888","NPY6R",0.00663560135313449,"NPY6R"
"4509",-0.071713817,"4889","NPY5R",0.00264632109227373,"NPY5R"
"4510",0.031296974,"489","ATP2A3",0.00465560472559983,"ATP2A3"
"4511",0.039354302,"4891","SLC11A2",0.0167459160157887,"SLC11A2"
"4512",-0.065605327,"4893","NRAS",0.00384692065710206,"NRAS"
"4513",0.134248235,"4897","NRCAM",0.00770617536193615,"NRCAM"
"4514",-0.127697076,"4898","NRDC",0.00387785748112082,"NRDC"
"4515",-0.091008794,"4899","NRF1",0.00351246375011338,"NRF1"
"4516",0.09738564,"490","ATP2B1",0.0103712849254601,"ATP2B1"
"4517",0.053599625,"4900","NRGN",0.00325360674026273,"NRGN"
"4518",-0.027921389,"4901","NRL",0.00345242421000907,"NRL"
"4519",0.019415465,"4902","NRTN",0.00352943193996711,"NRTN"
"4520",0.08628547,"4905","NSF",0.00848316204616566,"NSF"
"4521",-0.248366283,"4907","NT5E",0.0133056134956666,"NT5E"
"4522",-0.059387865,"4908","NTF3",0.00331667483208433,"NTF3"
"4523",0.008708316,"491","ATP2B2",0.0148456733059736,"ATP2B2"
"4524",-0.033077009,"4913","NTHL1",0.00634974515593687,"NTHL1"
"4525",-0.055922633,"4914","NTRK1",0.00410189003662131,"NTRK1"
"4526",-0.133397399,"4915","NTRK2",0.0174030484753683,"NTRK2"
"4527",-0.006133439,"4916","NTRK3",0.00320300836337972,"NTRK3"
"4528",0.046045173,"4917","NTN3",0.00467751084656287,"NTN3"
"4529",-0.029666382,"4919","ROR1",0.00532873278382994,"ROR1"
"4530",-0.118795148,"492","ATP2B3",0.0140722556096513,"ATP2B3"
"4531",0.039807624,"4920","ROR2",0.00426328227395227,"ROR2"
"4532",0.061733068,"4921","DDR2",0.00520858843733856,"DDR2"
"4533",0.005884218,"4922","NTS",0.00315822263199619,"NTS"
"4534",-0.016795079,"4923","NTSR1",0.00584227272667657,"NTSR1"
"4535",-0.096386506,"4924","NUCB1",0.00387544788259548,"NUCB1"
"4536",0.035819063,"4925","NUCB2",0.00600070575166826,"NUCB2"
"4537",-0.150899702,"4926","NUMA1",0.00552957265810865,"NUMA1"
"4538",0.019507545,"4927","NUP88",0.00216122295684675,"NUP88"
"4539",0.0535958,"4928","NUP98",0.0022986285927832,"NUP98"
"4540",-0.120824941,"4929","NR4A2",0.0149175358165604,"NR4A2"
"4541",0.007463942,"493","ATP2B4",0.00436667339417908,"ATP2B4"
"4542",0.022988578,"4931","NVL",0.00335950122433115,"NVL"
"4543",-0.015593489,"4935","GPR143",0.00434780305535671,"GPR143"
"4544",-0.039079593,"4938","OAS1",0.00515565203874418,"OAS1"
"4545",-0.080162011,"4939","OAS2",0.00635061300963042,"OAS2"
"4546",0.056751101,"4942","OAT",0.0102514835136872,"OAT"
"4547",0.05597789,"4946","OAZ1",0.00575176313969108,"OAZ1"
"4548",-0.012827573,"4947","OAZ2",0.00391772273998216,"OAZ2"
"4549",0.025232733,"4948","OCA2",0.00442572424279815,"OCA2"
"4550",-0.002321264,"495","ATP4A",0.00744594107094411,"ATP4A"
"4551",0.046195418,"4952","OCRL",0.00404748892548017,"OCRL"
"4552",0.115249961,"4953","ODC1",0.00842071261526233,"ODC1"
"4553",0.049346441,"4956","ODF1",0.00458101559835248,"ODF1"
"4554",-0.019903525,"4957","ODF2",0.00447843456556929,"ODF2"
"4555",0.000562821,"4958","OMD",0.00822906869741992,"OMD"
"4556",0.006935343,"496","ATP4B",0.00712685283292613,"ATP4B"
"4557",0.066443306,"4967","OGDH",0.00760813786029963,"OGDH"
"4558",-0.035934153,"4968","OGG1",0.00266245204894667,"OGG1"
"4559",-0.130337437,"4973","OLR1",0.00996789364915325,"OLR1"
"4560",-0.095841775,"4974","OMG",0.0116480063130568,"OMG"
"4561",0.025150864,"4976","OPA1",0.00841118662240436,"OPA1"
"4562",0.058754311,"4978","OPCML",0.00504307738333153,"OPCML"
"4563",0.148522152,"498","ATP5F1A",0.0445523452640684,"ATP5F1A"
"4564",0.069140262,"4982","TNFRSF11B",0.00314115570364793,"TNFRSF11B"
